episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
1,1000,-736.032906,timeout,-736.032906,0.0,3.3509654998779297,0,best_average_model
9,7880,-317.987479,unsafe_sonar,-704.5513463333333,0.0,5.2299580574035645,0,best_average_model
10,8880,-640.408613,timeout,-698.137073,0.0,1.507200837135315,0,best_average_model
11,9880,-649.520797,timeout,-693.7174115454545,0.0,1.9204577207565308,0,best_average_model
12,10880,-656.93203,timeout,-690.6519630833333,0.0,9.030139923095703,0,best_average_model
13,11528,-606.154066,crash,-684.1521248461538,0.0,7.423521995544434,0,best_average_model
14,11775,-231.67467,unsafe_sonar,-651.8323066428571,0.0,5.185159683227539,0,best_average_model
15,12546,-630.582787,unsafe_sonar,-650.4156719999999,0.0,4.461856842041016,0,best_average_model
17,14112,-581.241667,crash,-647.0867901176471,0.0,7.321612358093262,0,best_average_model
18,15112,-626.147065,timeout,-645.9234720555555,0.0,2.5256600379943848,0,best_average_model
21,17755,-633.177872,crash,-645.10949435,0.0,7.471703052520752,0,best_average_model
22,18755,-655.199947,timeout,-624.9946489499999,0.0,11.100090980529785,0,best_average_model
23,19496,-635.149418,crash,-599.4102396000001,0.0,6.1274542808532715,0,best_average_model
