episode,reward,moving_average_reward,moving_average_window
1,143.827818,143.827818,16
2,138.817281,141.3225495,16
3,131.404892,138.01666366666666,16
4,130.22864,136.06965775,16
5,-362.603464,36.33503340000001,16
6,-208.154498,-4.413221833333324,16
7,-387.381151,-59.12292599999999,16
8,161.413339,-31.55589287499999,16
9,129.131951,-13.701687999999994,16
10,58.518085,-6.479710699999994,16
11,160.194498,8.672490090909097,16
12,187.178991,23.54803183333334,16
13,149.189158,33.21273384615385,16
14,-314.464032,8.378679142857152,16
15,169.773426,19.13832893333334,16
16,229.173929,32.2655539375,16
17,-242.794062,8.10168643750001,16
18,-469.607854,-29.924884499999997,16
19,-172.778055,-48.9363186875,16
20,161.066721,-47.008938625,16
21,153.984765,-14.72217431249999,16
22,152.221166,7.801304687500005,16
23,151.17059,41.46078850000001,16
24,-348.627319,9.583247375000013,16
25,-261.763202,-14.847699687499993,16
26,163.385493,-8.293486687500003,16
27,223.565242,-4.3328151874999925,16
28,201.573569,-3.4331540624999892,16
29,157.358206,-2.9225885624999908,16
30,123.160156,24.428923187500004,16
31,59.895233,17.56153612500001,16
32,160.409424,13.263754562500008,16
33,155.309839,38.14524837500001,16
34,-244.006504,52.24533275,16
35,93.266177,68.87309725,16
36,-375.313463,35.34933575000001,16
37,198.061518,38.1041328125,16
38,146.300168,37.73407043750001,16
39,181.875889,39.653151625,16
40,156.278831,71.20978600000001,16
41,87.449477,93.03557843749999,16
42,313.938782,102.445159,16
43,93.310073,94.3042109375,16
44,168.630625,92.24527693750001,16
45,153.317455,91.99273,16
46,222.712772,98.2147685,16
47,221.149898,108.29318506249999,16
48,198.625421,110.68168487499999,16
49,150.994295,110.41196337499998,16
50,171.56793,136.38536549999998,16
51,112.018754,137.55740156250002,16
52,-3.252712,160.81119850000005,16
53,157.354548,158.267012875,16
54,155.353375,158.8328383125,16
55,140.17331,156.22642712500001,16
56,114.885895,153.639368625,16
57,98.377281,154.322356375,16
58,12.286976,135.46911849999998,16
59,30.223027,131.52617812499997,16
60,159.499669,130.955493375,16
61,166.777656,131.7967559375,16
62,86.208148,123.26521693749999,16
63,123.115809,117.138086375,16
64,196.023423,116.97546150000001,16
65,271.362427,124.49846975,16
66,144.286219,122.7933628125,16
67,184.607429,127.330155,16
68,73.486945,132.1263835625,16
69,117.467544,129.6334458125,16
70,128.44681,127.9517855,16
71,322.903387,139.3724153125,16
72,98.575081,138.3529894375,16
73,130.123553,140.3371314375,16
74,148.102341,148.82559175,16
75,160.269214,156.9534784375,16
76,118.482053,154.3898774375,16
77,110.062818,150.8452000625,16
78,109.39498,152.2943770625,16
79,146.493214,153.755464875,16
80,216.723063,155.049192375,16
81,120.999153,145.65148775,16
82,137.066682,145.2002666875,16
83,93.814856,139.525730875,16
84,134.107867,143.3145385,16
