episode,reward,moving_average_reward,moving_average_window
1,-695.53712,-695.53712,17
2,-751.206871,-723.3719954999999,17
3,-756.336361,-734.3601173333333,17
4,-743.495774,-736.6440315,17
5,-693.187329,-727.952691,17
6,-633.291224,-712.1757798333333,17
7,-516.030009,-684.1549554285714,17
8,-784.404429,-696.686139625,17
9,-569.962452,-682.6057298888888,17
10,-576.294567,-671.9746136,17
11,-319.470335,-639.9287700909091,17
12,-518.57355,-629.8158350833334,17
13,-705.881817,-635.6670644615385,17
14,-395.682714,-618.5253251428572,17
15,-638.864692,-619.8812829333333,17
16,-256.885981,-597.1940765625,17
17,-445.165771,-588.2512350588235,17
18,-473.20968,-575.1731503529411,17
19,-194.258953,-542.411508117647,17
20,-224.047208,-511.1003814705883,17
21,-307.108874,-485.4305638235294,17
22,-417.214261,-469.1968539411764,17
23,-202.726686,-443.8695281764706,17
24,-291.755081,-430.6768853529412,17
25,-322.265654,-403.49225152941176,17
26,-197.80913,-381.60087964705883,17
27,-218.298951,-360.5423139999999,17
28,-164.733747,-351.44016176470586,17
29,-539.190772,-352.65293952941175,17
30,-244.399375,-325.50691352941175,17
31,-478.864077,-330.39993488235297,17
32,-144.63633,-301.3276782941177,17
33,-336.74415,-306.02521764705887,17
34,-197.802142,-291.4744159411765,17
35,-66.0168,-267.52189358823534,17
36,-332.604484,-275.6598660000001,17
37,-60.515068,-266.0403283529412,17
38,-601.938865,-283.383269,17
39,-314.422511,-277.3366954705882,17
40,-520.038682,-296.00210699999997,17
41,-250.468902,-293.5735082352941,17
42,-162.514903,-284.17640523529417,17
43,-273.486196,-288.6279973529412,17
44,206.63897,-263.63164905882354,17
45,-381.820946,-276.40148429411767,17
46,-166.769328,-254.49434052941177,17
47,-257.583379,-255.26987017647056,17
48,-428.882297,-252.3297654705882,17
49,-572.702613,-277.51013505882355,17
50,-295.151268,-275.0634949411765,17
51,249.495436,-248.75187270588236,17
52,-284.825307,-261.62296135294116,17
53,-52.243459,-245.13113635294116,17
54,-221.684943,-254.61171723529412,17
55,-119.224489,-226.21675394117648,17
56,-279.253132,-224.14796694117646,17
57,-129.271457,-201.1616595882353,17
58,-566.782295,-219.76832976470587,17
59,-568.5885,-243.65501194117647,17
60,186.20104,-216.61458629411766,17
61,-230.118611,-242.30620870588234,17
62,-242.680641,-234.12148488235292,17
63,-304.314705,-242.21238941176466,17
64,141.524959,-218.73542835294117,17
65,-300.187237,-211.16513070588235,17
66,-146.246129,-186.07945517647062,17
67,-319.859979,-187.53290876470587,17
68,-582.85625,-236.49477264705885,17
69,-326.864645,-238.96767488235295,17
70,-529.423489,-267.0370884117647,17
71,-60.975977,-257.5836198235295,17
72,-328.254269,-269.8794892352941,17
73,-399.646809,-276.96147023529414,17
74,263.296822,-253.86921852941177,17
75,-200.926924,-232.34831435294117,17
76,274.40163,-182.76065964705884,17
77,-50.431936,-196.68024647058823,17
78,-237.185696,-197.09595735294118,17
79,-287.985143,-199.76092805882348,17
80,304.01017,-163.97711188235292,17
81,-226.636947,-185.63369458823527,17
82,-15.962185,-168.9145738823529,17
83,-181.297228,-170.97640323529407,17
84,-147.001719,-160.80827029411762,17
85,-389.556437,-149.43769305882353,17
86,-66.036502,-134.09486111764707,17
87,-833.855062,-152.00260070588234,17
88,-289.609548,-165.45163429411764,17
