episode,reward,moving_average_reward,moving_average_window
1,-933.510181,-933.510181,16
2,-442.300895,-687.905538,16
3,-426.856748,-600.8892746666667,16
4,-422.318743,-556.24664175,16
5,-458.954606,-536.7882346,16
6,-403.78192,-514.6205155,16
7,-418.107053,-500.83287800000005,16
8,-435.372215,-492.650295125,16
9,-463.241581,-489.3826602222222,16
10,-411.503702,-481.5947644,16
11,-260.970639,-461.5380257272727,16
12,-433.500652,-459.2015779166666,16
13,-425.872196,-456.6377793076923,16
14,-421.942474,-454.15954321428575,16
15,-421.34859,-451.97214633333334,16
16,-402.129856,-448.8570031875,16
17,-448.842768,-418.5652898750001,16
18,-403.375301,-416.13244025000006,16
19,-470.182251,-418.84028418750006,16
20,-421.172588,-418.7686495000001,16
21,-425.081649,-416.6515896875,16
22,-428.897954,-418.22134181250004,16
23,-408.079252,-417.5946042500001,16
24,-466.272922,-419.5258984375,16
25,-448.143591,-418.5822740625,16
26,-476.163661,-422.6235215,16
27,-485.372842,-436.6486591875,16
28,-462.350367,-438.451766375,16
29,-408.321392,-437.35484112499995,16
30,-445.303856,-438.81492749999995,16
31,-405.260319,-437.8094105625,16
32,-447.733525,-440.659639875,16
33,-405.873958,-437.97408924999996,16
34,-428.905193,-439.56970749999994,16
35,-409.288651,-435.7638574999999,16
36,-493.553866,-440.28768737499996,16
37,-396.359746,-438.4925684374999,16
38,-416.790237,-437.735836125,16
39,-411.603913,-437.95612743749996,16
40,-426.108668,-435.4458615625,16
41,-1080.210534,-474.95004550000004,16
42,-421.565811,-471.53767987500004,16
43,-414.057733,-467.0804855625,16
44,-434.290796,-465.326762375,16
45,-428.670099,-466.59855656250005,16
46,-396.506037,-463.54869287500003,16
47,-424.25782,-464.7360366875,16
48,-411.135322,-462.448649,16
49,-468.03808,-466.33390662500005,16
50,-415.640658,-465.50487318750004,16
51,-478.881356,-469.85441725000004,16
52,-474.622211,-468.6711888125,16
53,-408.616546,-469.4372388125,16
54,-451.490735,-471.60601993750004,16
55,-401.122727,-470.95094581250004,16
56,-430.857281,-471.247734125,16
57,-404.830605,-429.0364885625,16
58,-417.601411,-428.78871356249994,16
59,-434.03319,-430.0371796249999,16
60,-414.390448,-428.79340787499996,16
61,-415.209118,-427.95209656249995,16
62,-446.033377,-431.0475553124999,16
63,-503.160901,-435.97899787499995,16
64,-409.459517,-435.8742600625,16
65,-424.722102,-433.1670114375,16
66,-408.939688,-432.7482008125,16
67,-452.722671,-431.113283,16
68,-430.379595,-428.34811950000005,16
69,-404.756187,-428.1068470625001,16
70,-415.171322,-425.83688375,16
71,-523.941095,-433.51303175000004,16
72,-517.085467,-438.902293375,16
73,-387.028134,-437.78963893750006,16
74,-473.936159,-441.3105606875,16
75,-406.862004,-439.6123615625,16
76,-422.31188,-440.1074510625,16
77,-414.987892,-440.09362443749995,16
78,-379.368537,-435.92707193750005,16
79,-410.165147,-430.11483731249996,16
80,-424.992368,-431.0856405,16
