episode,reward,moving_average_reward,moving_average_window
1,-423.872384,-423.872384,17
2,-775.32167,-599.597027,17
3,-665.866203,-621.6867523333334,17
4,-554.652463,-604.92818,17
5,-453.446023,-574.6317486,17
6,-323.982736,-532.8569131666667,17
7,-432.464293,-518.5151102857143,17
8,-421.80302,-506.42609899999997,17
9,-441.548913,-499.21752277777773,17
10,-380.844464,-487.38021689999994,17
11,-292.455092,-469.65975099999997,17
12,-278.007503,-453.6887303333333,17
13,-178.464601,-432.5176434615384,17
14,-323.140196,-424.7049686428571,17
15,-365.188974,-420.7372356666666,17
16,-345.051227,-416.00686012499995,17
17,-245.496986,-405.9768675294117,17
18,-305.783484,-399.0304616470588,17
19,-168.33455,-363.3253369411764,17
20,-88.61815,-329.369569117647,17
21,-156.932821,-305.97429605882354,17
22,-191.837842,-290.58557952941175,17
23,-222.038637,-284.5888678235294,17
24,-284.55377,-275.8882488235294,17
25,-109.427028,-257.5131904705882,17
26,-148.508352,-240.27551041176469,17
27,-205.709892,-229.97347676470582,17
28,-134.893552,-220.7051508823529,17
29,-349.97497,-224.93853129411764,17
30,-103.620752,-220.53595194117648,17
31,-222.973254,-214.64377888235293,17
32,-302.820259,-210.97503094117647,17
33,210.964756,-178.26820841176473,17
34,-401.918248,-187.46945911764706,17
35,-483.199727,-197.90570870588238,17
36,-170.337881,-198.0235517058824,17
37,235.563511,-178.95404223529414,17
38,-299.455509,-187.33772976470593,17
39,-451.358157,-202.60363064705885,17
40,-480.912172,-217.83148564705883,17
41,-470.469196,-228.7676871764706,17
42,-95.3322,-227.93857964705882,17
43,212.772103,-206.68678817647057,17
44,-543.993381,-226.5858169411765,17
45,-871.811593,-269.933937,17
46,-768.376242,-294.5457765294118,17
47,-322.011701,-307.3923029411765,17
48,-501.241443,-323.76101994117647,17
49,-439.040217,-331.7739586470588,17
50,-102.571577,-350.21727235294117,17
51,-426.324229,-351.65291829411757,17
52,-364.158258,-344.65047894117646,17
53,-332.791807,-354.2065922352941,17
54,-917.596331,-422.03952411764703,17
55,-703.633897,-445.81472341176465,17
56,-386.772069,-442.0155417647058,17
57,-398.426167,-437.1634238235294,17
58,-496.89661,-438.7179775882352,17
59,-57.286289,-436.47998282352927,17
60,-454.495707,-475.7310304705881,17
61,-441.04529,-469.67526041176455,17
62,-222.16539,-431.46077788235283,17
63,-580.563171,-420.41295017647053,17
64,-815.471793,-449.44001441176465,17
65,-268.821128,-435.7682311764706,17
66,245.999682,-395.47176652941175,17
67,-418.286615,-414.04323935294116,17
68,-464.27281,-416.27550882352944,17
69,-511.74614,-424.95714894117646,17
70,-158.85115,-414.72534558823537,17
71,-362.214129,-382.0558042941177,17
72,-334.863074,-360.36340294117645,17
73,166.11116,-327.8408600588235,17
74,-450.874566,-330.92606000000006,17
75,-637.653111,-339.20585417647055,17
76,-442.899532,-361.8889861176471,17
77,-103.451251,-341.23931223529416,17
78,-525.211205,-346.19024841176474,17
79,-1088.528668,-397.1527941764706,17
80,-694.858799,-403.8760664117647,17
81,-344.129462,-376.1500469411764,17
82,-539.9672,-392.0998158823529,17
83,-450.014156,-433.04180635294114,17
84,-288.328381,-425.3972043529412,17
85,133.01693,-390.26251376470594,17
86,-215.723014,-372.8493887058824,17
87,-501.544108,-393.00779800000004,17
88,-512.065077,-401.8225596470588,17
89,-288.007556,-399.0663527058824,17
