episode,reward,moving_average_reward,moving_average_window
245,-160.537375,-156.64968284999998,20
246,-220.452708,-160.75937354999996,20
247,-157.797291,-160.82858754999998,20
248,-164.629862,-161.60907184999996,20
249,-159.287305,-162.18730319999995,20
250,-180.999855,-163.69195404999996,20
251,-168.47962,-162.94379535,20
252,-180.435764,-164.85802094999994,20
253,-175.396523,-165.46364669999997,20
254,-195.10883,-167.9264877,20
255,-158.034737,-168.26575544999997,20
256,-187.747735,-169.3120196,20
257,-179.474864,-170.3591981,20
258,-168.560877,-170.95120659999998,20
259,-319.70568,-179.48402334999997,20
260,-210.60502,-182.59366144999998,20
261,-165.544415,-183.1356503,20
262,-189.741389,-184.34065304999996,20
263,-179.318291,-184.7222056,20
264,-160.832991,-184.1345566,20
265,-210.866278,-186.65100174999995,20
266,-259.012137,-188.5789732,20
267,-189.759549,-190.17708609999997,20
268,-169.553739,-190.42327995,20
269,-153.324338,-190.12513159999997,20
270,-215.526954,-191.85148654999998,20
271,-220.983906,-194.47670085,20
272,-178.475268,-194.37867605,20
273,-292.742311,-200.24596545,20
274,-141.323954,-197.55672165000001,20
275,-200.822556,-199.6961126,20
276,-321.389923,-206.378222,20
277,-163.517181,-205.58033784999998,20
278,-188.656492,-206.5851186,20
279,-143.654359,-197.78255255000002,20
280,62.771871,-184.11370800000003,20
281,-150.97172,-183.38507325000003,20
282,-163.772334,-182.08662050000004,20
283,-147.935088,-180.51746035000002,20
284,-164.468419,-180.69923175000002,20
285,-150.280856,-177.66996065,20
286,-162.86439,-172.86257330000004,20
287,-152.679941,-171.0085929,20
288,-155.630523,-170.3124321,20
289,-186.590392,-171.9757348,20
290,-150.392595,-168.71901684999997,20
291,-146.660913,-165.00286719999997,20
292,-167.651235,-164.46166555,20
293,-148.93623,-157.27136149999995,20
294,-146.989592,-157.55464339999997,20
295,-178.731981,-156.45011465,20
296,-154.889248,-148.1250809,20
297,-160.110889,-147.9547663,20
298,-175.898565,-147.31686994999998,20
299,-174.086944,-148.8384992,20
300,-160.743862,-160.01428585,20
301,-174.542954,-161.19284754999998,20
302,-160.735228,-161.04099225,20
303,-146.824244,-160.98545005,20
304,-157.467105,-160.63538434999998,20
305,-151.268782,-160.68478065,20
306,-170.634769,-161.07329959999998,20
307,-165.1163,-161.69511755000002,20
308,-136.926728,-160.7599278,20
309,-153.893356,-159.125076,20
310,-157.341416,-159.47251705000002,20
311,-151.536427,-159.71629275000004,20
312,-144.945318,-158.5809969,20
313,-231.334819,-162.70092635,20
314,-150.05952,-162.85442275,20
315,-146.229027,-161.22927504999998,20
316,-147.413783,-160.8555018,20
317,-205.425006,-163.12120765,20
318,-191.693195,-163.91093915,20
319,-149.270742,-162.67012904999999,20
320,-163.497593,-162.80781559999997,20
321,-180.709776,-163.11615669999998,20
322,-188.231919,-164.49099125,20
323,-164.420598,-165.37080895000003,20
324,-170.854098,-166.0401586,20
325,-201.769597,-168.56519935,20
326,-158.882025,-167.97756214999998,20
327,-178.557962,-168.64964525,20
328,-148.78447,-169.24253234999998,20
329,-165.07592,-169.80166055,20
330,-176.652282,-170.76720385,20
331,-198.472654,-173.11401519999998,20
332,-179.464761,-174.83998735,20
333,-148.890616,-170.71777720000003,20
334,-186.135073,-172.52155485000003,20
335,-175.243415,-173.97227425,20
336,-154.611637,-174.33216695000002,20
337,-178.113448,-172.96658905,20
338,-199.479976,-173.35592810000003,20
339,-151.79822,-173.48230200000006,20
340,-149.84986,-172.79991535000002,20
341,-183.081556,-172.91850434999998,20
342,-171.96425,-172.1051209,20
343,-212.707851,-174.51948355,20
344,-199.42867,-175.94821215000002,20
345,-196.033381,-175.66140135,20
346,-207.964234,-178.1155118,20
347,-152.944106,-176.834819,20
348,-186.375077,-178.71434935000005,20
349,-185.110781,-179.71609240000004,20
350,57.266545,-168.02015105000004,20
351,-180.076591,-167.10034790000003,20
352,-177.528621,-167.00354090000002,20
353,59.29928,-156.59404609999999,20
354,-286.279079,-161.60124639999998,20
355,-176.118109,-161.6449811,20
356,-178.059903,-162.81739439999998,20
357,-229.368961,-165.38017004999998,20
358,-183.701457,-164.59124409999998,20
359,-170.063581,-165.50451214999998,20
360,-166.811857,-166.352612,20
361,-207.281014,-167.56258490000002,20
362,-173.494135,-167.63907915000001,20
363,-158.167475,-164.91206035000002,20
364,-160.262161,-162.95373490000003,20
365,-191.209784,-162.71255505000005,20
366,-214.858067,-163.05724670000004,20
367,-157.206173,-163.27035005000002,20
368,60.087213,-150.94723555000002,20
369,-165.101314,-149.94676220000002,20
370,-147.50644,-160.18541145000003,20
371,-176.279592,-159.9955615,20
372,61.306992,-148.05378085,20
373,-157.010739,-158.8692818,20
374,-168.733829,-152.99201929999998,20
375,-236.823317,-156.0272797,20
376,-170.290516,-155.63881035,20
377,-169.587298,-152.64972719999997,20
378,57.789895,-140.57515959999998,20
379,56.186502,-129.26265544999998,20
380,-159.269265,-128.88552585,20
381,-200.935107,-128.56823049999997,20
382,-158.053147,-127.79618110000001,20
383,-193.220509,-129.54883279999999,20
384,-147.201909,-128.8958202,20
385,-202.679971,-129.46932955,20
386,-180.26262,-127.7395572,20
387,-168.210662,-128.28978164999998,20
388,62.990807,-128.14460194999998,20
389,-160.418743,-127.9104734,20
390,-190.051583,-130.03773055,20
391,-152.637009,-128.8556014,20
392,-173.365198,-140.58921089999998,20
393,-177.909695,-141.6341587,20
394,-322.916589,-149.34329669999997,20
395,-239.077135,-149.4559876,20
396,-235.06467,-152.69469529999998,20
397,60.601032,-141.1852788,20
398,-167.588576,-152.45420235,20
399,-166.433227,-163.5851888,20
400,-171.731575,-164.2083043,20
401,-149.819369,-161.6525174,20
402,-247.755105,-166.1376153,20
403,-176.889729,-165.32107630000002,20
404,-169.506546,-166.43630815,20
405,-187.925792,-165.6985992,20
406,-146.18682,-163.9948092,20
