episode,reward,moving_average_reward,moving_average_window
1,63.556262,63.556262,20
2,-208.414389,-72.4290635,20
3,-404.923053,-183.26039333333333,20
4,-1590.753979,-535.13378975,20
5,-1824.506907,-793.0084132,20
6,-1281.397163,-874.4065381666666,20
7,-1302.783381,-935.6032299999999,20
8,-230.11153,-847.4167675,20
9,-2421.383383,-1022.3019469999999,20
10,-471.928461,-967.2645983999998,20
11,-1553.048381,-1020.5176695454545,20
12,-852.544185,-1006.5198791666667,20
13,84.360093,-922.6060351538462,20
14,-1175.9388,-940.7012326428572,20
15,-939.798954,-940.6410807333334,20
16,-161.965683,-891.973868375,20
17,87.63616,-834.3497490588236,20
18,-1161.388732,-852.5185814444444,20
19,-885.274405,-854.2425721578948,20
20,81.508514,-807.4550178500001,20
21,-1209.039017,-871.0847818,20
22,-1650.469374,-943.1875310500002,20
23,-291.695777,-937.5261672500001,20
24,86.355978,-853.6706694000002,20
25,-1621.908182,-843.54073315,20
26,90.935902,-774.9240799,20
27,59.121079,-706.8288569000001,20
28,-50.09585,-697.8280729,20
29,12.307148,-576.14354635,20
30,-33.170165,-554.20563155,20
31,88.037147,-472.15135515000003,20
32,-1616.396525,-510.3439721499999,20
33,83.164471,-510.40375325,20
34,-1324.222599,-517.8179432000001,20
35,90.164978,-466.3197466,20
36,83.551854,-454.04386975,20
37,-771.240504,-496.98770294999997,20
38,53.51108,-436.24271235,20
39,-868.51236,-435.4046101,20
40,-1133.35365,-496.1477182999999,20
41,85.167402,-431.43739734999997,20
42,-197.401432,-358.78400024999996,20
43,85.88745,-339.90483889999996,20
44,75.603561,-340.44245974999995,20
45,85.853113,-255.05439499999997,20
46,84.25848,-255.38826609999995,20
47,-482.425416,-282.46559084999996,20
48,39.18354,-278.00162134999994,20
49,86.217138,-274.30612184999995,20
50,84.65222,-268.4150025999999,20
51,75.741804,-269.0297697499999,20
52,-307.27347,-203.573617,20
53,88.858072,-203.28893694999996,20
54,66.801221,-133.73774594999998,20
55,83.395403,-134.0762247,20
56,82.894214,-134.10910669999998,20
57,81.866645,-91.45374925000002,20
58,-141.98547,-101.22857675,20
59,-245.011649,-70.05354120000003,20
60,-559.994798,-41.385598599999994,20
61,-121.026467,-51.69529204999999,20
62,83.049813,-37.6727298,20
63,81.970646,-37.86857,20
64,-110.119047,-47.154700399999996,20
65,85.140802,-47.19031595,20
66,-1.242216,-51.46535074999999,20
67,86.6649,-23.010834949999996,20
68,19.606763,-23.9896738,20
69,39.259835,-26.33753895,20
70,83.185501,-26.4108749,20
71,-317.503335,-46.073131849999996,20
72,40.109669,-28.703974900000002,20
73,72.579608,-29.517898100000004,20
74,88.409111,-28.437503600000003,20
75,86.129727,-28.3007874,20
76,-91.684973,-37.02974675000001,20
77,-2.943061,-41.270232050000004,20
78,82.986959,-30.021610600000013,20
79,12.964994,-17.122778450000006,20
80,82.790188,15.016470850000001,20
81,89.351154,25.535351900000002,20
82,77.79528,25.27262525,20
83,-362.599923,3.0440967999999997,20
84,-294.940684,-6.196985049999998,20
85,-107.410992,-15.82457475,20
86,-8.584597,-16.1916938,20
87,-292.756426,-35.1627601,20
88,57.191875,-33.2835045,20
89,90.57595,-30.717698749999993,20
90,85.474728,-30.6032374,20
91,78.947754,-10.780682949999996,20
92,-14.057026,-13.489017699999991,20
93,-24.51527,-18.34376159999999,20
94,29.34836,-21.29679914999999,20
95,72.883448,-21.9591131,20
96,83.339262,-13.207901349999991,20
97,-133.058981,-19.71369734999999,20
98,90.087224,-19.358684099999994,20
99,-51.050758,-22.559471699999996,20
100,26.563672,-25.370797499999988,20
101,85.965619,-25.54007424999999,20
102,47.003344,-27.07967104999999,20
103,82.781803,-4.810584749999992,20
104,58.458566,12.859377750000002,20
105,89.559327,22.707893700000007,20
106,-48.969309,20.688658100000005,20
107,-238.911209,23.380918950000012,20
108,54.212675,23.23195895,20
109,77.337604,22.570041650000004,20
110,73.824886,21.987549550000004,20
111,-44.47372,15.816475849999998,20
112,88.948558,20.96675505,20
113,-182.526162,13.06621045,20
114,39.64186,13.580885449999997,20
115,91.105077,14.4919669,20
116,24.394037,11.544705649999996,20
117,-53.40911,15.527199199999998,20
118,46.104399,13.328057949999998,20
119,56.252951,18.6932434,20
120,86.644898,21.6973047,20
121,-91.879431,12.8050522,20
122,78.829512,14.396360599999998,20
123,85.940062,14.55427355,20
