episode,reward,moving_average_reward,moving_average_window
1,-360.737235,-360.737235,19
2,-347.085865,-353.91155000000003,19
3,-429.84229,-379.2217966666667,19
4,-365.899609,-375.89124975000004,19
5,-311.023859,-362.91777160000004,19
6,-362.874256,-362.910519,19
7,48.578829,-304.1263264285714,19
8,-643.567849,-346.55651675,19
9,26.079131,-305.1525558888889,19
10,114.725205,-263.1647798,19
11,157.198759,-224.94991263636365,19
12,-398.22532,-239.38952991666667,19
13,93.123237,-213.8116247692308,19
14,-559.316396,-238.49053700000005,19
15,-389.655966,-248.56823226666668,19
16,-419.570677,-259.2558850625,19
17,-480.373522,-272.26280488235295,19
18,172.207461,-247.57001233333332,19
19,117.843048,-228.337746,19
20,91.633117,-204.52878010526317,19
21,-567.557299,-216.1325397894737,19
22,-639.683614,-227.17682000000002,19
23,-424.003828,-230.2349367894737,19
24,182.188685,-204.27638184210525,19
25,136.997637,-177.96733484210526,19
26,-561.367155,-210.06975505263156,19
27,181.754658,-166.63172836842105,19
28,-442.791947,-191.3091535263158,19
29,158.743356,-188.99240873684212,19
30,-304.586748,-213.29690910526315,19
31,-315.173405,-208.92575568421054,19
32,153.887091,-205.72765810526317,19
33,-252.462274,-189.57744115789475,19
34,-369.83977,-188.53448347368422,19
35,-182.392777,-176.05143610526315,19
36,187.163018,-140.91793399999997,19
37,203.556429,-139.26798831578944,19
38,-261.648187,-159.2412112105263,19
39,-245.727711,-176.99704426315787,19
40,220.282688,-135.53178178947368,19
41,-181.92296,-111.43911578947368,19
42,207.865124,-78.18285515789474,19
43,204.104118,-77.02941131578947,19
44,-237.464648,-96.73795263157896,19
45,64.683069,-63.787940842105264,19
46,-659.349814,-108.05659726315788,19
47,222.122276,-73.06111184210526,19
48,211.352522,-70.29220836842106,19
49,200.854544,-43.690035105263156,19
50,198.492112,-16.655007894736844,19
51,229.001755,-12.701604526315782,19
52,217.793397,12.048693947368427,19
53,241.98545,44.25002131578948,19
54,-372.997914,34.218172,19
55,207.852267,35.30707984210527,19
56,-286.574441,9.510718263157898,19
57,-304.832792,7.237844315789477,19
58,-248.846979,7.073672315789465,19
59,137.628591,2.723456684210529,19
60,198.480075,22.744669052631576,19
61,232.616253,24.047360052631582,19
62,-398.326102,-7.659493631578943,19
63,180.264101,14.32623000000001,19
64,-246.991544,-2.0776969999999917,19
65,189.111316,42.57815194736841,19
66,-196.179519,20.562267999999992,19
67,75.318336,13.402574000000001,19
68,182.991552,12.4624165263158,19
69,183.196992,11.657410210526326,19
70,-233.352867,-12.677043578947368,19
71,-225.5742,-36.012180263157894,19
72,-143.014021,-56.27531031578946,19
73,214.996587,-25.328231315789473,19
74,-161.209773,-44.75254921052632,19
75,-189.683151,-39.65300763157895,19
76,-187.431628,-33.473999,19
77,-115.104626,-26.434927789473683,19
78,-192.698021,-43.820538947368426,19
79,-182.908117,-63.89360168421052,19
80,-337.416634,-93.89533257894738,19
81,-238.670649,-85.49241400000001,19
82,-175.523284,-104.21806584210526,19
83,-136.088275,-98.38105168421053,19
84,-235.65226,-120.73702936842105,19
85,-180.547855,-119.91431021052628,19
86,-135.397571,-131.00462110526314,19
87,167.819632,-131.8031432105263,19
88,-150.394805,-149.3606062105263,19
89,353.969429,-118.44890642105258,19
90,-158.903734,-114.93993452631577,19
91,-138.42868,-114.69860078947369,19
92,225.742418,-114.1330307368421,19
93,208.786075,-94.65956505263156,19
94,-198.742476,-95.13637163157895,19
95,-149.63475,-93.1470622631579,19
96,-184.860679,-96.81843347368421,19
97,-146.871253,-94.40649831578946,19
