episode,reward,moving_average_reward,moving_average_window
1,205.421656,205.421656,16
2,328.003013,266.7123345,16
3,268.510323,267.311664,16
4,196.742221,249.66930324999998,16
5,271.728839,254.08121039999997,16
6,196.991733,244.5662975,16
7,215.4134,240.40159785714283,16
8,-369.334928,164.18453212499998,16
9,-584.182893,81.03259599999997,16
10,-324.772231,40.45211329999998,16
11,-323.379497,7.376512363636343,16
12,218.403627,24.96210524999998,16
13,-414.881439,-8.872013538461557,16
14,-397.276792,-36.61521200000002,16
15,-423.999718,-62.44084573333335,16
16,68.66129,-54.24696225000001,16
17,-317.387361,-86.92252581250001,16
18,248.009409,-91.9221260625,16
19,-258.42456,-124.85555625,16
20,210.231984,-124.0124460625,16
21,-449.55221,-169.09251162500001,16
22,-375.626225,-204.881134,16
23,-418.177229,-244.48054831250002,16
24,-388.520281,-245.679632875,16
25,-204.601244,-221.9557798125,16
26,-450.910336,-229.83941137499997,16
27,-317.416906,-229.4667494375,16
28,-370.38588,-266.266093625,16
29,-388.282066,-264.6036328125,16
30,-313.329358,-259.35691818749996,16
31,-337.219463,-253.93315224999995,16
32,-370.408478,-281.37501275,16
33,-261.276679,-277.8680951249999,16
34,-260.564873,-309.65398774999994,16
35,245.688401,-278.14692768749995,16
36,218.681426,-277.61883756249995,16
37,-257.274082,-265.6014545624999,16
38,273.046334,-225.05941962499992,16
39,186.363755,-187.27560812499996,16
40,283.50116,-145.27426806249997,16
41,259.502788,-116.26776606249994,16
42,-204.395446,-100.86058543749995,16
43,-156.341867,-90.79339549999999,16
44,-172.897121,-78.4503480625,16
45,204.810483,-41.382063749999986,16
46,241.970104,-6.675847375000004,16
47,257.37713,30.486439687500003,16
48,245.956482,69.0092496875,16
49,235.269075,100.0433593125,16
50,231.218103,130.77979531250003,16
51,225.003838,129.48701012499998,16
52,222.556332,129.72919175,16
53,223.21444,159.75972437500002,16
54,224.739688,156.74055900000002,16
55,228.56595,159.37819618750004,16
56,218.836785,155.33667275,16
57,221.907399,152.98696093750002,16
58,228.423361,180.03813637500002,16
59,202.62506,202.47356931250002,16
60,-358.365017,190.88182581250004,16
61,-386.605663,153.9183166875,16
62,194.554482,150.9548403125,16
63,-332.063818,114.11478106249999,16
64,-319.273844,78.78788568749997,16
65,-330.005732,43.45821024999995,16
66,233.382048,43.59345681249999,16
67,216.845941,43.083588249999984,16
68,213.338145,42.50745156249998,16
69,219.449612,42.2721498125,16
70,222.70643,42.145071187499994,16
71,142.610006,36.7728246875,16
72,228.639591,37.3855000625,16
73,-238.002254,8.64114674999999,16
74,265.981377,10.98852274999998,16
75,-244.476269,-16.95531031250001,16
76,333.773365,26.3033385625,16
77,186.938443,62.149845187500006,16
78,232.224172,64.5042008125,16
79,220.026686,99.00985731249999,16
80,250.961307,134.64955425,16
