episode,reward,moving_average_reward,moving_average_window
1,-94.844054,-94.844054,20
2,-9.314842,-52.079448,20
3,20.37073,-27.929388666666668,20
4,40.32982,-10.864586500000001,20
5,56.325411,2.5734129999999995,20
6,39.659875,8.754489999999999,20
7,37.624709,12.878806999999998,20
8,50.047018,17.524833375,20
9,29.132421,18.814565333333334,20
10,21.686125,19.1017213,20
11,44.209336,21.384231727272727,20
12,51.512118,23.89488891666667,20
13,45.644566,25.567941,20
14,61.653492,28.145480357142862,20
15,47.718493,29.45034786666667,20
16,43.313388,30.316787875000003,20
17,42.826797,31.05267076470588,20
18,51.458498,32.18632783333333,20
19,60.536531,33.67844378947368,20
20,53.886683,34.688855749999995,20
21,49.305579,41.896337399999986,20
22,50.500336,44.88709629999998,20
23,65.339509,47.13553524999999,20
24,57.473883,47.992738399999986,20
25,52.532027,47.803069199999996,20
26,68.887447,49.264447799999985,20
27,59.70716,50.36857034999999,20
28,45.344263,50.13343259999999,20
29,48.731742,51.113398649999986,20
30,57.444146,52.901299699999996,20
31,40.550749,52.71837035,20
32,52.845544,52.78504165,20
33,51.654184,53.08552254999999,20
34,52.564982,52.63109705000001,20
35,55.446438,53.017494299999996,20
36,51.951529,53.44940135,20
37,55.642773,54.09020015,20
38,46.794282,53.856989350000006,20
39,51.905028,53.4254142,20
40,66.414786,54.05181935,20
41,59.276054,54.5503431,20
42,39.172559,53.98395425000001,20
43,67.15708,54.07483280000001,20
44,62.482984,54.32528785000001,20
45,39.469907,53.67218185,20
46,54.68316,52.9619675,20
47,59.219482,52.9375836,20
48,62.699326,53.80533675,20
49,66.385633,54.6880313,20
50,68.576421,55.24464505000001,20
51,48.467474,55.6404813,20
52,56.962601,55.84633415,20
53,46.427049,55.5849774,20
54,63.437689,56.12861275,20
55,65.863869,56.649484300000005,20
56,53.219338,56.712874750000005,20
57,53.985426,56.6300074,20
58,67.956002,57.68809339999999,20
59,69.160548,58.550869399999996,20
60,59.688999,58.214580049999995,20
61,63.820987,58.4418267,20
62,63.044351,59.635416299999996,20
63,51.909821,58.87305335,20
64,50.422765,58.2700424,20
65,52.925556,58.94282485,20
66,63.581981,59.3877659,20
67,69.828458,59.9182147,20
68,61.002903,59.83339355,20
69,61.614558,59.59483980000001,20
70,62.223776,59.27720755,20
71,61.145047,59.9110862,20
72,52.552499,59.690581099999996,20
73,68.33357,60.78590714999999,20
74,65.342231,60.88113425,20
75,62.98421,60.73715130000001,20
76,61.04437,61.12840290000001,20
77,67.598017,61.809032450000004,20
78,52.244846,61.02347465000001,20
79,64.154385,60.7731665,20
80,69.825082,61.27997065000001,20
81,68.305525,61.50419755,20
82,63.51754,61.527857000000004,20
83,66.64496,62.26461395,20
84,68.230628,63.15500710000001,20
85,54.971894,63.257324000000004,20
86,68.41389,63.49891945,20
87,74.292504,63.72212175000001,20
88,64.363595,63.890156350000005,20
89,65.51382,64.08511945000001,20
90,66.879873,64.31792429999999,20
91,70.294839,64.77541389999999,20
92,71.829703,65.73927409999999,20
93,66.669917,65.65609144999999,20
94,65.601097,65.66903475,20
95,70.453745,66.04251149999999,20
96,68.227468,66.40166640000001,20
97,49.814115,65.5124713,20
98,61.179883,65.95922315,20
99,66.439869,66.07349735,20
100,61.840221,65.6742543,20
101,64.719636,65.49495985,20
102,70.1166,65.82491285,20
103,63.150943,65.65021200000001,20
104,56.61173,65.06926710000002,20
105,70.256766,65.83351070000002,20
106,59.713182,65.39847530000002,20
107,50.658237,64.21676195000002,20
108,70.985774,64.5478709,20
109,66.572316,64.6007957,20
110,69.901439,64.751874,20
111,56.767681,64.0755161,20
112,67.991592,63.88361054999999,20
113,57.455061,63.42286775,20
114,63.240573,63.30484154999999,20
115,71.489709,63.35663975,20
116,68.870982,63.388815449999996,20
117,70.395788,64.41789909999999,20
118,76.314744,65.17464215,20
119,67.170785,65.21118795000001,20
120,64.369996,65.3376767,20
121,75.947866,65.8990882,20
122,75.426907,66.16460355,20
123,62.321229,66.12311785,20
124,75.923204,67.08869155,20
125,64.966242,66.82416535,20
126,72.43481,67.46024674999998,20
127,68.489951,68.35183244999999,20
128,67.917688,68.19842815000001,20
129,78.803197,68.8099722,20
130,72.106403,68.92022039999999,20
131,61.734318,69.16855224999999,20
132,75.588322,69.54838875,20
133,77.741473,70.56270935,20
134,76.657736,71.2335675,20
135,75.319303,71.42504720000001,20
136,67.459811,71.35448865000001,20
137,64.953732,71.08238585,20
138,81.181794,71.32573835000001,20
139,70.85749,71.5100736,20
140,76.216129,72.10238025000001,20
141,58.374357,71.2237048,20
142,76.920226,71.29837075,20
143,68.175938,71.5911062,20
144,67.078155,71.14885374999999,20
145,76.487227,71.72490299999998,20
146,79.102182,72.0582716,20
147,66.706506,71.96909935,20
148,68.212629,71.98384640000002,20
149,70.131669,71.55027000000001,20
150,73.287892,71.60934445000001,20
151,75.164066,72.28083185000001,20
152,75.122358,72.25753365000001,20
153,69.005546,71.82073730000002,20
154,67.377519,71.35672645000002,20
155,59.229777,70.55225015,20
156,60.90688,70.22460360000002,20
157,68.79905,70.4168695,20
158,77.766708,70.2461152,20
159,65.47483,69.97698220000002,20
160,77.301494,70.03125045,20
161,76.069187,70.91599195000002,20
162,69.0523,70.52259565000001,20
163,75.65029,70.89631325,20
164,76.503486,71.36757980000002,20
165,76.315303,71.35898360000002,20
166,69.291036,70.86842630000002,20
167,75.678594,71.31703070000002,20
168,75.978381,71.70531830000002,20
169,73.24777,71.86112335000001,20
170,64.712858,71.43237165000001,20
171,75.23795,71.43606585,20
172,59.020318,70.63096385,20
173,73.814395,70.8714063,20
174,74.362782,71.22066945,20
175,68.522432,71.6853022,20
