episode,reward,moving_average_reward,moving_average_window
1,-701.696344,-701.696344,17
2,-850.526032,-776.111188,17
3,-862.279331,-804.8339023333333,17
4,-927.190829,-835.423134,17
5,-887.943494,-845.927206,17
6,-563.316302,-798.8253886666666,17
7,-926.853524,-817.1151222857143,17
8,-1092.064402,-851.48378225,17
9,-425.267863,-804.1264578888889,17
10,-771.443413,-800.8581534,17
11,-851.610356,-805.47199,17
12,-690.124931,-795.8597350833334,17
13,-1032.760428,-814.0828653076923,17
14,-785.752464,-812.0592652142857,17
15,-953.052805,-821.4588345333333,17
16,-792.400735,-819.6427033124999,17
17,-482.143687,-799.7898199999998,17
18,-517.003396,-788.9255289411764,17
19,-434.116246,-764.4308356470586,17
20,-609.341897,-749.5521630588235,17
21,-514.926574,-725.3013245294118,17
22,62.753004,-669.3780011176469,17
23,-504.472411,-665.9165957647059,17
24,-985.013532,-669.3377727058823,17
25,-660.454387,-643.9489482941177,17
26,-357.98725,-639.9912651764707,17
27,-487.070987,-623.2634754117647,17
28,-323.107843,-592.1750922941176,17
29,-637.311296,-589.0684078823529,17
30,-389.870201,-551.2513357058824,17
31,-632.740215,-542.2506151764705,17
32,-351.720269,-506.8781130588235,17
33,-617.880101,-496.61219341176474,17
34,-540.448783,-500.0419049411765,17
35,-171.257125,-479.70388899999995,17
36,-568.729019,-487.62228741176466,17
37,-256.220086,-466.8504161764706,17
38,-584.89979,-470.9664877058824,17
39,-284.309021,-491.38190094117647,17
40,95.233961,-456.10505552941186,17
41,-360.495808,-419.36871882352943,17
42,-783.348578,-426.59778888235303,17
43,-222.194593,-418.60998552941186,17
44,-600.21338,-425.2654204117648,17
45,-448.573611,-432.64575970588237,17
46,-1117.431767,-460.88814035294115,17
47,-536.825638,-469.53257782352944,17
48,-442.88007,-458.36433400000004,17
49,-625.574927,-474.47343152941176,17
50,-487.056895,-466.7779488235294,17
51,-823.896856,-483.45136488235295,17
52,-335.54372,-493.1152822352942,17
53,127.374949,-452.16799000000003,17
54,-460.885903,-464.20715570588237,17
55,-655.821059,-468.37899505882353,17
56,-407.196832,-475.60768982352937,17
57,-893.020194,-533.7402871764706,17
58,-327.096862,-531.7756432941177,17
59,-559.445337,-518.6048644117647,17
60,-247.375353,-520.0860855882353,17
61,-162.673769,-494.34846141176473,17
62,-362.971169,-489.3130236470588,17
63,-166.272264,-433.36246464705886,17
64,-513.627656,-431.99787747058826,17
65,-548.366151,-438.20294105882357,17
66,-528.915281,-432.5170795294119,17
67,-212.517005,-416.3676742352941,17
68,-273.114185,-383.96869358823534,17
69,-164.867966,-373.92894335294113,17
70,-546.096365,-413.5449029999999,17
71,-824.791158,-434.95109447058826,17
72,-649.419421,-434.57452752941174,17
73,-904.899989,-463.8511838235294,17
74,-453.562924,-438.00075617647053,17
75,-568.51259,-452.20168135294114,17
76,-436.666949,-444.9794232352941,17
77,-755.635998,-474.87710823529414,17
78,-558.983365,-498.1894374117647,17
79,-370.021533,-498.6041647058823,17
80,-511.989324,-518.9404623529412,17
81,-484.56241,-517.2307420000001,17
82,-664.863217,-524.0835105882353,17
83,-551.944149,-525.4381498823531,17
84,-779.728259,-558.8035177647059,17
85,-543.313908,-574.6976191176472,17
86,-622.38215,-601.6102181764705,17
87,-935.373775,-624.5088893529412,17
88,-729.470786,-618.9018086470588,17
