episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
1,800,-690.497934,timeout,-690.497934,0.0,0.4375803768634796,0,best_episode_model+best_average_model+best_success_model+best_precision_model
2,804,85.423834,success,-302.53705,0.5,0.033817145973443985,0,best_episode_model+best_average_model+best_success_model+best_precision_model
3,944,14.365131,success,-196.90298966666668,0.6666666666666666,0.19827470183372498,0,best_average_model+best_success_model
9,4184,88.929744,success,-476.26484422222217,0.4444444444444444,0.08440650999546051,0,best_episode_model
11,4250,85.735394,success,-375.3495822727272,0.5454545454545454,0.022091811522841454,0,best_precision_model
15,6280,89.202089,success,-383.16915479999994,0.5333333333333333,0.034125346690416336,0,best_episode_model
19,7117,91.127392,success,-328.32842742105254,0.5789473684210527,0.18055160343647003,0,best_episode_model
21,7921,86.957801,success,-298.99270755,0.6,0.019634157419204712,0,best_precision_model
25,8315,86.012606,success,-228.99718170000006,0.7,0.155184805393219,0,best_success_model
27,8359,87.785869,success,-182.29547165000002,0.75,0.18546229600906372,0,best_average_model+best_success_model
28,8507,15.695968,success,-99.10174619999997,0.8,0.15747563540935516,0,best_average_model+best_success_model
32,8987,89.463524,success,-63.2707624,0.85,0.14951719343662262,0,best_average_model+best_success_model
33,9017,91.62942,success,-49.82198715,0.85,0.06290014088153839,0,best_episode_model+best_average_model
34,9191,-10.021326,success,-16.80862514999999,0.9,0.20021651685237885,0,best_average_model+best_success_model
40,11383,-95.798026,success,-17.5158645,0.95,0.18072843551635742,0,best_success_model
57,16520,-42.060979,success,-88.15182999999999,1.0,0.1171504482626915,0,best_success_model
67,18870,85.444056,success,-70.17462345000001,0.95,0.011590559035539627,0,best_precision_model
68,18885,93.443607,success,-59.16329495000001,0.95,0.15137812495231628,0,best_episode_model
77,20162,93.169953,success,-15.978509100000002,0.95,0.04968145862221718,0,best_average_model
78,20167,87.180986,success,-8.976848400000009,0.95,0.06386414915323257,0,best_average_model
79,20174,86.620035,success,-2.411959400000005,0.95,0.1004648357629776,0,best_average_model
80,20180,87.794715,success,8.032027199999998,0.95,0.0655127763748169,0,best_average_model
81,20229,72.162258,success,35.42910875,1.0,0.19865868985652924,0,best_average_model
98,22341,85.698885,success,30.954114450000002,0.95,0.009820742532610893,0,best_precision_model
102,22834,-115.671729,success,47.1779574,1.0,0.15019570291042328,0,best_average_model
103,23056,-21.75337,success,48.1498844,1.0,0.12906095385551453,0,best_average_model
104,23061,87.713891,success,49.85465609999999,1.0,0.03399449586868286,0,best_average_model
110,23676,43.358029,success,51.665674149999994,1.0,0.14134488999843597,0,best_average_model
111,23680,86.468678,success,51.76935794999999,1.0,0.028761522844433784,0,best_average_model
127,26076,95.757248,success,13.433449900000003,0.95,0.06206163018941879,0,best_episode_model
145,27056,90.643496,success,67.54544945,1.0,0.14383357763290405,0,best_average_model
146,27060,87.758994,success,69.03190285000001,1.0,0.03096092864871025,0,best_average_model
148,27091,89.009503,success,73.42896155000001,1.0,0.06890709698200226,0,best_average_model
150,27106,90.334442,success,73.46851120000001,1.0,0.12169328331947327,0,best_average_model
152,27121,91.333909,success,75.21469825000001,1.0,0.11791631579399109,0,best_average_model
