episode,reward,moving_average_reward,moving_average_window
1,212.013244,212.013244,16
2,-338.946429,-63.46659250000002,16
3,-154.325675,-93.75295333333334,16
4,-123.061177,-101.08000925,16
5,135.709429,-53.7221216,16
6,-160.29328,-71.48398133333335,16
7,24.858054,-57.72083342857144,16
8,-147.47252,-68.93979425,16
9,-269.95132,-91.27440822222223,16
10,-256.476723,-107.79463970000002,16
11,-153.635887,-111.96202581818183,16
12,-139.335904,-114.24318233333334,16
13,-272.365894,-126.40646784615386,16
14,-107.206241,-125.03502307142858,16
15,132.26718,-107.88154286666668,16
16,91.487246,-95.42099356250002,16
17,78.037037,-103.79450650000001,16
18,100.200484,-76.34782443750001,16
19,109.328934,-59.869411375000006,16
20,-85.630298,-57.52998143750002,16
21,110.820164,-59.0855605,16
22,100.547899,-42.78298681250001,16
23,-283.073943,-62.028736625000015,16
24,154.982276,-43.12531187500001,16
25,-139.438104,-34.968235875,16
26,256.786541,-2.8892818749999947,16
27,206.946123,19.647093749999996,16
28,178.040183,39.4830991875,16
29,244.744085,71.802472875,16
30,216.312693,92.02240625000002,16
31,228.745656,98.05231100000002,16
32,173.010513,103.14751518750002,16
33,181.584281,109.61921793750001,16
34,255.094996,119.3001249375,16
35,260.635825,128.756805625,16
36,124.965865,141.9190658125,16
37,-140.995527,126.180585125,16
38,65.545793,123.99295349999998,16
39,164.832514,151.98710706250003,16
40,216.586892,155.83739556249998,16
41,250.513518,180.20937193750004,16
42,-136.334155,155.63932843749998,16
43,217.011928,156.26844125,16
44,232.641223,159.68100625,16
45,219.880534,158.1270343125,16
46,-438.355213,117.21029018749998,16
47,245.145045,118.235252,16
48,224.370845,121.44527274999999,16
49,231.041365,124.5363405,16
50,215.866998,122.084590625,16
51,207.764633,118.78014112499999,16
52,-344.380842,89.44597193749999,16
53,-154.195976,88.62094387499998,16
54,215.500853,97.993135125,16
55,-147.183419,78.4921393125,16
56,-166.73515,54.5345116875,16
57,-153.53276,29.281619312500002,16
58,-315.48257,18.084843375000013,16
59,219.956681,18.26889043750001,16
60,-149.272497,-5.600717062499996,16
61,249.051797,-3.7775131250000005,16
62,-108.43562,16.8424614375,16
63,-229.382939,-12.815537562499985,16
64,222.419377,-12.9375043125,16
65,271.256164,-10.424079374999994,16
66,153.745122,-14.306696624999995,16
67,217.723398,-13.684273812500008,16
68,238.288138,22.732537437500007,16
69,272.538991,49.403472875,16
70,236.582236,50.7210593125,16
71,183.21323,71.370849875,16
72,122.022193,89.41818381250002,16
73,243.585534,114.23807718750001,16
74,120.838994,141.50817493750003,16
75,-155.373631,118.05003043750001,16
76,-166.219811,116.99082331250003,16
77,-232.930781,86.8669121875,16
78,-9.631268,93.04218418750003,16
79,123.616819,115.10466906250001,16
80,-278.619057,83.78976693750002,16
81,-125.336328,59.00273618750003,16
