episode,timesteps,window,moving_average_reward,best_moving_average_reward,episodes_since_improvement,stopped
50,2558,50,84.38498021999997,84.38498021999997,0,0
51,2636,50,84.38235512,84.38498021999997,1,0
52,2684,50,84.46063772,84.38498021999997,2,0
53,2739,50,84.53960395999998,84.38498021999997,3,0
54,2774,50,84.83169526,84.38498021999997,4,0
55,2864,50,84.88564929999998,84.38498021999997,5,0
56,2899,50,85.10322984,84.38498021999997,6,0
57,3008,50,84.89624198000001,84.38498021999997,7,0
58,3027,50,85.16169568000001,84.38498021999997,8,0
59,3105,50,85.26444664,84.38498021999997,9,0
60,3143,50,85.20814745999998,84.38498021999997,10,0
61,3195,50,85.35593861999998,84.38498021999997,11,0
62,3242,50,85.52677037999997,85.52677037999997,0,0
63,3295,50,85.49984865999997,85.52677037999997,1,0
64,3317,50,85.48736652,85.52677037999997,2,0
65,3388,50,85.47677619999999,85.52677037999997,3,0
66,3452,50,85.41650433999999,85.52677037999997,4,0
67,3524,50,85.35443654,85.52677037999997,5,0
68,3584,50,85.35432536,85.52677037999997,6,0
69,3609,50,85.44238544,85.52677037999997,7,0
70,3662,50,85.38405261999998,85.52677037999997,8,0
71,3682,50,85.50645381999999,85.52677037999997,9,0
72,3704,50,85.54959928,85.52677037999997,10,0
73,3748,50,85.96648920000001,85.52677037999997,11,0
74,3773,50,85.99864656000001,85.52677037999997,12,0
75,3827,50,86.08468442000002,85.52677037999997,13,0
76,3874,50,86.25615928,85.52677037999997,14,0
77,3935,50,86.42339549999998,85.52677037999997,15,0
78,3975,50,86.32992847999999,85.52677037999997,16,0
79,4026,50,86.35778489999998,85.52677037999997,17,0
80,4059,50,86.50637597999999,85.52677037999997,18,0
81,4164,50,85.92251763999997,85.52677037999997,19,0
82,4236,50,85.92161857999997,85.52677037999997,20,0
83,4280,50,86.02237697999999,85.52677037999997,21,0
84,4333,50,86.3318542,85.52677037999997,22,0
85,4390,50,86.37578058,85.52677037999997,23,0
86,4474,50,86.18384412000002,85.52677037999997,24,0
87,4520,50,86.38726783999999,85.52677037999997,25,0
88,4548,50,86.49387607999999,85.52677037999997,26,0
89,4571,50,86.3397856,85.52677037999997,27,0
90,4660,50,86.13989804,85.52677037999997,28,0
91,4711,50,86.21424684000002,85.52677037999997,29,0
92,4813,50,86.70331888000001,86.70331888000001,0,0
93,4886,50,86.54777508,86.70331888000001,1,0
94,4933,50,86.55755414000001,86.70331888000001,2,0
95,4961,50,86.71046398,86.70331888000001,3,0
96,4986,50,86.73457406000001,86.70331888000001,4,0
97,5028,50,86.74982064000001,86.70331888000001,5,0
