root@surya--Legion-5:/workspace/HW2_Work/part3_plusY# python3 test.py   --stage 4   --variant A   --model models/stage4/variantA/run001/best/best_precision_model.zip   --success-distance 0.10   --episodes 5   --step-dt 0.05   --log-position-every 2
[pose] step=466 target_index=1/1 pos=(0.83, -0.09, 1.30) target=(0.56, 0.03, 1.45) distance=0.33
[pose] step=468 target_index=1/1 pos=(0.93, -0.08, 1.28) target=(0.56, 0.03, 1.45) distance=0.42
[pose] step=470 target_index=1/1 pos=(1.02, -0.06, 1.27) target=(0.56, 0.03, 1.45) distance=0.50
[pose] step=472 target_index=1/1 pos=(1.09, -0.01, 1.25) target=(0.56, 0.03, 1.45) distance=0.57
[pose] step=474 target_index=1/1 pos=(1.14, 0.06, 1.25) target=(0.56, 0.03, 1.45) distance=0.61
[pose] step=476 target_index=1/1 pos=(1.18, 0.15, 1.25) target=(0.56, 0.03, 1.45) distance=0.66
[pose] step=478 target_index=1/1 pos=(1.20, 0.26, 1.27) target=(0.56, 0.03, 1.45) distance=0.70
[pose] step=480 target_index=1/1 pos=(1.22, 0.38, 1.29) target=(0.56, 0.03, 1.45) distance=0.76
[pose] step=482 target_index=1/1 pos=(1.23, 0.49, 1.31) target=(0.56, 0.03, 1.45) distance=0.82
[pose] step=484 target_index=1/1 pos=(1.22, 0.61, 1.34) target=(0.56, 0.03, 1.45) distance=0.89
[pose] step=486 target_index=1/1 pos=(1.21, 0.70, 1.35) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=488 target_index=1/1 pos=(1.17, 0.78, 1.37) target=(0.56, 0.03, 1.45) distance=0.97
[pose] step=490 target_index=1/1 pos=(1.11, 0.84, 1.39) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=492 target_index=1/1 pos=(1.04, 0.88, 1.41) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=494 target_index=1/1 pos=(0.94, 0.91, 1.43) target=(0.56, 0.03, 1.45) distance=0.96
[pose] step=496 target_index=1/1 pos=(0.83, 0.92, 1.47) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=498 target_index=1/1 pos=(0.71, 0.94, 1.50) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=500 target_index=1/1 pos=(0.59, 0.95, 1.53) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=502 target_index=1/1 pos=(0.47, 0.95, 1.56) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=504 target_index=1/1 pos=(0.37, 0.94, 1.58) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=506 target_index=1/1 pos=(0.28, 0.92, 1.59) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=508 target_index=1/1 pos=(0.21, 0.88, 1.60) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=510 target_index=1/1 pos=(0.15, 0.82, 1.60) target=(0.56, 0.03, 1.45) distance=0.90
[pose] step=512 target_index=1/1 pos=(0.11, 0.74, 1.59) target=(0.56, 0.03, 1.45) distance=0.85
[pose] step=514 target_index=1/1 pos=(0.08, 0.64, 1.58) target=(0.56, 0.03, 1.45) distance=0.79
[pose] step=516 target_index=1/1 pos=(0.05, 0.53, 1.56) target=(0.56, 0.03, 1.45) distance=0.72
[pose] step=518 target_index=1/1 pos=(0.04, 0.41, 1.54) target=(0.56, 0.03, 1.45) distance=0.65
[pose] step=520 target_index=1/1 pos=(0.04, 0.30, 1.52) target=(0.56, 0.03, 1.45) distance=0.59
[pose] step=522 target_index=1/1 pos=(0.05, 0.19, 1.49) target=(0.56, 0.03, 1.45) distance=0.53
[pose] step=524 target_index=1/1 pos=(0.08, 0.11, 1.46) target=(0.56, 0.03, 1.45) distance=0.48
[pose] step=526 target_index=1/1 pos=(0.13, 0.04, 1.43) target=(0.56, 0.03, 1.45) distance=0.43
[pose] step=528 target_index=1/1 pos=(0.21, -0.01, 1.40) target=(0.56, 0.03, 1.45) distance=0.36
[pose] step=530 target_index=1/1 pos=(0.30, -0.04, 1.37) target=(0.56, 0.03, 1.45) distance=0.28
[pose] step=532 target_index=1/1 pos=(0.41, -0.06, 1.35) target=(0.56, 0.03, 1.45) distance=0.20
[pose] step=534 target_index=1/1 pos=(0.52, -0.07, 1.34) target=(0.56, 0.03, 1.45) distance=0.16
[pose] step=536 target_index=1/1 pos=(0.64, -0.08, 1.32) target=(0.56, 0.03, 1.45) distance=0.19
[pose] step=538 target_index=1/1 pos=(0.76, -0.09, 1.31) target=(0.56, 0.03, 1.45) distance=0.28
[pose] step=540 target_index=1/1 pos=(0.88, -0.09, 1.29) target=(0.56, 0.03, 1.45) distance=0.37
[pose] step=542 target_index=1/1 pos=(0.97, -0.07, 1.27) target=(0.56, 0.03, 1.45) distance=0.46
[pose] step=544 target_index=1/1 pos=(1.05, -0.04, 1.26) target=(0.56, 0.03, 1.45) distance=0.53
[pose] step=546 target_index=1/1 pos=(1.12, 0.02, 1.25) target=(0.56, 0.03, 1.45) distance=0.59
[pose] step=548 target_index=1/1 pos=(1.16, 0.10, 1.25) target=(0.56, 0.03, 1.45) distance=0.64
[pose] step=550 target_index=1/1 pos=(1.19, 0.19, 1.26) target=(0.56, 0.03, 1.45) distance=0.68
[pose] step=552 target_index=1/1 pos=(1.21, 0.30, 1.28) target=(0.56, 0.03, 1.45) distance=0.73
[pose] step=554 target_index=1/1 pos=(1.23, 0.42, 1.30) target=(0.56, 0.03, 1.45) distance=0.79
[pose] step=556 target_index=1/1 pos=(1.23, 0.53, 1.32) target=(0.56, 0.03, 1.45) distance=0.85
[pose] step=558 target_index=1/1 pos=(1.22, 0.64, 1.34) target=(0.56, 0.03, 1.45) distance=0.91
[pose] step=560 target_index=1/1 pos=(1.20, 0.73, 1.36) target=(0.56, 0.03, 1.45) distance=0.96
[pose] step=562 target_index=1/1 pos=(1.16, 0.80, 1.38) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=564 target_index=1/1 pos=(1.09, 0.85, 1.39) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=566 target_index=1/1 pos=(1.01, 0.89, 1.42) target=(0.56, 0.03, 1.45) distance=0.97
[pose] step=568 target_index=1/1 pos=(0.91, 0.91, 1.45) target=(0.56, 0.03, 1.45) distance=0.95
[pose] step=570 target_index=1/1 pos=(0.79, 0.93, 1.48) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=572 target_index=1/1 pos=(0.67, 0.94, 1.51) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=574 target_index=1/1 pos=(0.55, 0.95, 1.54) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=576 target_index=1/1 pos=(0.44, 0.95, 1.57) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=578 target_index=1/1 pos=(0.34, 0.94, 1.59) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=580 target_index=1/1 pos=(0.25, 0.91, 1.60) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=582 target_index=1/1 pos=(0.18, 0.86, 1.60) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=584 target_index=1/1 pos=(0.13, 0.79, 1.59) target=(0.56, 0.03, 1.45) distance=0.89
[pose] step=586 target_index=1/1 pos=(0.09, 0.71, 1.58) target=(0.56, 0.03, 1.45) distance=0.83
[pose] step=588 target_index=1/1 pos=(0.07, 0.60, 1.57) target=(0.56, 0.03, 1.45) distance=0.76
[pose] step=590 target_index=1/1 pos=(0.05, 0.48, 1.55) target=(0.56, 0.03, 1.45) distance=0.69
[pose] step=592 target_index=1/1 pos=(0.04, 0.37, 1.53) target=(0.56, 0.03, 1.45) distance=0.63
[pose] step=594 target_index=1/1 pos=(0.04, 0.26, 1.51) target=(0.56, 0.03, 1.45) distance=0.57
[pose] step=596 target_index=1/1 pos=(0.06, 0.16, 1.48) target=(0.56, 0.03, 1.45) distance=0.52
[pose] step=598 target_index=1/1 pos=(0.09, 0.08, 1.45) target=(0.56, 0.03, 1.45) distance=0.47
[pose] step=600 target_index=1/1 pos=(0.15, 0.02, 1.42) target=(0.56, 0.03, 1.45) distance=0.41
[pose] step=602 target_index=1/1 pos=(0.23, -0.02, 1.39) target=(0.56, 0.03, 1.45) distance=0.34
[pose] step=604 target_index=1/1 pos=(0.33, -0.05, 1.37) target=(0.56, 0.03, 1.45) distance=0.26
[pose] step=606 target_index=1/1 pos=(0.44, -0.07, 1.35) target=(0.56, 0.03, 1.45) distance=0.18
[pose] step=608 target_index=1/1 pos=(0.56, -0.08, 1.33) target=(0.56, 0.03, 1.45) distance=0.16
[pose] step=610 target_index=1/1 pos=(0.68, -0.09, 1.32) target=(0.56, 0.03, 1.45) distance=0.22
[pose] step=612 target_index=1/1 pos=(0.80, -0.10, 1.30) target=(0.56, 0.03, 1.45) distance=0.31
[pose] step=614 target_index=1/1 pos=(0.91, -0.09, 1.28) target=(0.56, 0.03, 1.45) distance=0.40
[pose] step=616 target_index=1/1 pos=(1.00, -0.07, 1.27) target=(0.56, 0.03, 1.45) distance=0.49
[pose] step=618 target_index=1/1 pos=(1.08, -0.03, 1.26) target=(0.56, 0.03, 1.45) distance=0.56
[pose] step=620 target_index=1/1 pos=(1.13, 0.03, 1.25) target=(0.56, 0.03, 1.45) distance=0.61
[pose] step=622 target_index=1/1 pos=(1.17, 0.12, 1.25) target=(0.56, 0.03, 1.45) distance=0.65
[pose] step=624 target_index=1/1 pos=(1.20, 0.22, 1.26) target=(0.56, 0.03, 1.45) distance=0.70
[pose] step=626 target_index=1/1 pos=(1.22, 0.34, 1.28) target=(0.56, 0.03, 1.45) distance=0.75
[pose] step=628 target_index=1/1 pos=(1.23, 0.45, 1.31) target=(0.56, 0.03, 1.45) distance=0.81
[pose] step=630 target_index=1/1 pos=(1.23, 0.57, 1.33) target=(0.56, 0.03, 1.45) distance=0.87
[pose] step=632 target_index=1/1 pos=(1.22, 0.67, 1.35) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=634 target_index=1/1 pos=(1.19, 0.75, 1.36) target=(0.56, 0.03, 1.45) distance=0.97
[pose] step=636 target_index=1/1 pos=(1.14, 0.82, 1.38) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=638 target_index=1/1 pos=(1.07, 0.86, 1.40) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=640 target_index=1/1 pos=(0.98, 0.89, 1.42) target=(0.56, 0.03, 1.45) distance=0.96
[pose] step=642 target_index=1/1 pos=(0.88, 0.92, 1.45) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=644 target_index=1/1 pos=(0.76, 0.93, 1.49) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=646 target_index=1/1 pos=(0.64, 0.94, 1.52) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=648 target_index=1/1 pos=(0.52, 0.95, 1.55) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=650 target_index=1/1 pos=(0.41, 0.95, 1.58) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=652 target_index=1/1 pos=(0.31, 0.93, 1.59) target=(0.56, 0.03, 1.45) distance=0.95
[pose] step=654 target_index=1/1 pos=(0.23, 0.90, 1.60) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=656 target_index=1/1 pos=(0.17, 0.85, 1.60) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=658 target_index=1/1 pos=(0.12, 0.78, 1.59) target=(0.56, 0.03, 1.45) distance=0.88
[pose] step=660 target_index=1/1 pos=(0.08, 0.68, 1.58) target=(0.56, 0.03, 1.45) distance=0.82
[pose] step=662 target_index=1/1 pos=(0.06, 0.58, 1.57) target=(0.56, 0.03, 1.45) distance=0.75
[pose] step=664 target_index=1/1 pos=(0.04, 0.46, 1.55) target=(0.56, 0.03, 1.45) distance=0.68
[pose] step=666 target_index=1/1 pos=(0.03, 0.34, 1.53) target=(0.56, 0.03, 1.45) distance=0.62
[pose] step=668 target_index=1/1 pos=(0.04, 0.24, 1.50) target=(0.56, 0.03, 1.45) distance=0.57
[pose] step=670 target_index=1/1 pos=(0.06, 0.14, 1.48) target=(0.56, 0.03, 1.45) distance=0.52
[pose] step=672 target_index=1/1 pos=(0.10, 0.07, 1.44) target=(0.56, 0.03, 1.45) distance=0.46
[pose] step=674 target_index=1/1 pos=(0.16, 0.01, 1.41) target=(0.56, 0.03, 1.45) distance=0.40
[pose] step=676 target_index=1/1 pos=(0.24, -0.03, 1.39) target=(0.56, 0.03, 1.45) distance=0.33
[pose] step=678 target_index=1/1 pos=(0.34, -0.06, 1.36) target=(0.56, 0.03, 1.45) distance=0.25
[pose] step=680 target_index=1/1 pos=(0.45, -0.07, 1.34) target=(0.56, 0.03, 1.45) distance=0.18
[pose] step=682 target_index=1/1 pos=(0.57, -0.09, 1.33) target=(0.56, 0.03, 1.45) distance=0.17
[pose] step=684 target_index=1/1 pos=(0.69, -0.10, 1.31) target=(0.56, 0.03, 1.45) distance=0.23
[pose] step=686 target_index=1/1 pos=(0.81, -0.10, 1.30) target=(0.56, 0.03, 1.45) distance=0.32
[pose] step=688 target_index=1/1 pos=(0.92, -0.09, 1.28) target=(0.56, 0.03, 1.45) distance=0.41
[pose] step=690 target_index=1/1 pos=(1.01, -0.07, 1.27) target=(0.56, 0.03, 1.45) distance=0.49
[pose] step=692 target_index=1/1 pos=(1.08, -0.03, 1.25) target=(0.56, 0.03, 1.45) distance=0.56
[pose] step=694 target_index=1/1 pos=(1.14, 0.04, 1.25) target=(0.56, 0.03, 1.45) distance=0.61
[pose] step=696 target_index=1/1 pos=(1.17, 0.12, 1.25) target=(0.56, 0.03, 1.45) distance=0.65
[pose] step=698 target_index=1/1 pos=(1.20, 0.23, 1.26) target=(0.56, 0.03, 1.45) distance=0.70
[pose] step=700 target_index=1/1 pos=(1.22, 0.34, 1.28) target=(0.56, 0.03, 1.45) distance=0.75
[pose] step=702 target_index=1/1 pos=(1.23, 0.46, 1.31) target=(0.56, 0.03, 1.45) distance=0.81
[pose] step=704 target_index=1/1 pos=(1.23, 0.57, 1.33) target=(0.56, 0.03, 1.45) distance=0.87
[pose] step=706 target_index=1/1 pos=(1.22, 0.67, 1.35) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=708 target_index=1/1 pos=(1.19, 0.76, 1.36) target=(0.56, 0.03, 1.45) distance=0.97
[pose] step=710 target_index=1/1 pos=(1.14, 0.82, 1.38) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=712 target_index=1/1 pos=(1.07, 0.87, 1.40) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=714 target_index=1/1 pos=(0.97, 0.90, 1.43) target=(0.56, 0.03, 1.45) distance=0.96
[pose] step=716 target_index=1/1 pos=(0.86, 0.92, 1.46) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=718 target_index=1/1 pos=(0.75, 0.93, 1.49) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=720 target_index=1/1 pos=(0.63, 0.94, 1.52) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=722 target_index=1/1 pos=(0.51, 0.95, 1.55) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=724 target_index=1/1 pos=(0.40, 0.95, 1.58) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=726 target_index=1/1 pos=(0.31, 0.93, 1.59) target=(0.56, 0.03, 1.45) distance=0.95
[pose] step=728 target_index=1/1 pos=(0.23, 0.90, 1.60) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=730 target_index=1/1 pos=(0.16, 0.84, 1.60) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=732 target_index=1/1 pos=(0.11, 0.77, 1.59) target=(0.56, 0.03, 1.45) distance=0.87
[pose] step=734 target_index=1/1 pos=(0.08, 0.67, 1.58) target=(0.56, 0.03, 1.45) distance=0.81
[pose] step=736 target_index=1/1 pos=(0.05, 0.57, 1.57) target=(0.56, 0.03, 1.45) distance=0.75
[pose] step=738 target_index=1/1 pos=(0.04, 0.45, 1.55) target=(0.56, 0.03, 1.45) distance=0.68
[pose] step=740 target_index=1/1 pos=(0.03, 0.34, 1.53) target=(0.56, 0.03, 1.45) distance=0.62
[pose] step=742 target_index=1/1 pos=(0.04, 0.23, 1.50) target=(0.56, 0.03, 1.45) distance=0.56
[pose] step=744 target_index=1/1 pos=(0.06, 0.13, 1.47) target=(0.56, 0.03, 1.45) distance=0.51
[pose] step=746 target_index=1/1 pos=(0.10, 0.06, 1.44) target=(0.56, 0.03, 1.45) distance=0.46
[pose] step=748 target_index=1/1 pos=(0.16, 0.00, 1.41) target=(0.56, 0.03, 1.45) distance=0.40
[pose] step=750 target_index=1/1 pos=(0.24, -0.04, 1.38) target=(0.56, 0.03, 1.45) distance=0.33
[pose] step=752 target_index=1/1 pos=(0.35, -0.06, 1.36) target=(0.56, 0.03, 1.45) distance=0.25
[pose] step=754 target_index=1/1 pos=(0.46, -0.08, 1.34) target=(0.56, 0.03, 1.45) distance=0.18
[pose] step=756 target_index=1/1 pos=(0.58, -0.09, 1.33) target=(0.56, 0.03, 1.45) distance=0.17
[pose] step=758 target_index=1/1 pos=(0.70, -0.10, 1.31) target=(0.56, 0.03, 1.45) distance=0.24
[pose] step=760 target_index=1/1 pos=(0.82, -0.11, 1.30) target=(0.56, 0.03, 1.45) distance=0.33
[pose] step=762 target_index=1/1 pos=(0.92, -0.10, 1.28) target=(0.56, 0.03, 1.45) distance=0.42
[pose] step=764 target_index=1/1 pos=(1.01, -0.08, 1.27) target=(0.56, 0.03, 1.45) distance=0.50
[pose] step=766 target_index=1/1 pos=(1.08, -0.03, 1.25) target=(0.56, 0.03, 1.45) distance=0.56
[pose] step=768 target_index=1/1 pos=(1.14, 0.03, 1.25) target=(0.56, 0.03, 1.45) distance=0.61
[pose] step=770 target_index=1/1 pos=(1.18, 0.13, 1.25) target=(0.56, 0.03, 1.45) distance=0.65
[pose] step=772 target_index=1/1 pos=(1.20, 0.23, 1.26) target=(0.56, 0.03, 1.45) distance=0.70
[pose] step=774 target_index=1/1 pos=(1.22, 0.35, 1.29) target=(0.56, 0.03, 1.45) distance=0.75
[pose] step=776 target_index=1/1 pos=(1.23, 0.47, 1.31) target=(0.56, 0.03, 1.45) distance=0.81
[pose] step=778 target_index=1/1 pos=(1.23, 0.58, 1.33) target=(0.56, 0.03, 1.45) distance=0.88
[pose] step=780 target_index=1/1 pos=(1.22, 0.68, 1.35) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=782 target_index=1/1 pos=(1.19, 0.76, 1.36) target=(0.56, 0.03, 1.45) distance=0.97
[pose] step=784 target_index=1/1 pos=(1.14, 0.82, 1.38) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=786 target_index=1/1 pos=(1.06, 0.86, 1.40) target=(0.56, 0.03, 1.45) distance=0.98
[pose] step=788 target_index=1/1 pos=(0.97, 0.89, 1.43) target=(0.56, 0.03, 1.45) distance=0.96
[pose] step=790 target_index=1/1 pos=(0.86, 0.91, 1.46) target=(0.56, 0.03, 1.45) distance=0.93
[pose] step=792 target_index=1/1 pos=(0.74, 0.93, 1.49) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=794 target_index=1/1 pos=(0.62, 0.94, 1.52) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=796 target_index=1/1 pos=(0.51, 0.95, 1.55) target=(0.56, 0.03, 1.45) distance=0.92
[pose] step=798 target_index=1/1 pos=(0.40, 0.94, 1.58) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=800 target_index=1/1 pos=(0.30, 0.93, 1.59) target=(0.56, 0.03, 1.45) distance=0.94
[pose] step=800 target_index=1/1 pos=(0.30, 0.93, 1.59) target=(0.56, 0.03, 1.45) distance=0.94
episode 1: status=timeout return=-342.787 distance=0.945
[pose] step=0 target_index=1/1 pos=(0.00, 0.00, 0.64) target=(-0.39, 0.40, 1.63) distance=1.14
[pose] step=2 target_index=1/1 pos=(0.00, 0.00, 0.82) target=(-0.39, 0.40, 1.63) distance=0.98
[pose] step=4 target_index=1/1 pos=(0.00, 0.01, 0.85) target=(-0.39, 0.40, 1.63) distance=0.96
[pose] step=6 target_index=1/1 pos=(-0.01, 0.02, 0.88) target=(-0.39, 0.40, 1.63) distance=0.93
[pose] step=8 target_index=1/1 pos=(-0.03, 0.04, 0.91) target=(-0.39, 0.40, 1.63) distance=0.88
[pose] step=10 target_index=1/1 pos=(-0.06, 0.07, 0.95) target=(-0.39, 0.40, 1.63) distance=0.82
[pose] step=12 target_index=1/1 pos=(-0.12, 0.12, 0.99) target=(-0.39, 0.40, 1.63) distance=0.75
[pose] step=14 target_index=1/1 pos=(-0.18, 0.17, 1.03) target=(-0.39, 0.40, 1.63) distance=0.67
[pose] step=16 target_index=1/1 pos=(-0.26, 0.22, 1.08) target=(-0.39, 0.40, 1.63) distance=0.59
[pose] step=18 target_index=1/1 pos=(-0.33, 0.25, 1.12) target=(-0.39, 0.40, 1.63) distance=0.53
[pose] step=20 target_index=1/1 pos=(-0.40, 0.27, 1.17) target=(-0.39, 0.40, 1.63) distance=0.48
[pose] step=22 target_index=1/1 pos=(-0.45, 0.26, 1.22) target=(-0.39, 0.40, 1.63) distance=0.44
[pose] step=24 target_index=1/1 pos=(-0.50, 0.23, 1.27) target=(-0.39, 0.40, 1.63) distance=0.41
[pose] step=26 target_index=1/1 pos=(-0.52, 0.20, 1.32) target=(-0.39, 0.40, 1.63) distance=0.39
[pose] step=28 target_index=1/1 pos=(-0.52, 0.16, 1.36) target=(-0.39, 0.40, 1.63) distance=0.38
[pose] step=30 target_index=1/1 pos=(-0.51, 0.13, 1.40) target=(-0.39, 0.40, 1.63) distance=0.37
[pose] step=32 target_index=1/1 pos=(-0.50, 0.12, 1.43) target=(-0.39, 0.40, 1.63) distance=0.36
[pose] step=34 target_index=1/1 pos=(-0.48, 0.13, 1.46) target=(-0.39, 0.40, 1.63) distance=0.33
[pose] step=36 target_index=1/1 pos=(-0.46, 0.17, 1.50) target=(-0.39, 0.40, 1.63) distance=0.27
[pose] step=38 target_index=1/1 pos=(-0.45, 0.23, 1.53) target=(-0.39, 0.40, 1.63) distance=0.20
[pose] step=40 target_index=1/1 pos=(-0.46, 0.30, 1.56) target=(-0.39, 0.40, 1.63) distance=0.14
[pose] step=42 target_index=1/1 pos=(-0.47, 0.38, 1.60) target=(-0.39, 0.40, 1.63) distance=0.09
[pose] step=42 target_index=1/1 pos=(-0.47, 0.38, 1.60) target=(-0.39, 0.40, 1.63) distance=0.09
episode 2: status=success return=86.356 distance=0.089
[pose] step=0 target_index=1/1 pos=(0.00, 0.00, 0.50) target=(-0.60, -0.96, 1.45) distance=1.48
[pose] step=2 target_index=1/1 pos=(0.00, 0.00, 0.79) target=(-0.60, -0.96, 1.45) distance=1.32
[pose] step=4 target_index=1/1 pos=(-0.00, 0.00, 0.82) target=(-0.60, -0.96, 1.45) distance=1.30
[pose] step=6 target_index=1/1 pos=(-0.01, -0.01, 0.85) target=(-0.60, -0.96, 1.45) distance=1.27
[pose] step=8 target_index=1/1 pos=(-0.03, -0.02, 0.89) target=(-0.60, -0.96, 1.45) distance=1.24
[pose] step=10 target_index=1/1 pos=(-0.07, -0.04, 0.93) target=(-0.60, -0.96, 1.45) distance=1.19
[pose] step=12 target_index=1/1 pos=(-0.12, -0.07, 0.97) target=(-0.60, -0.96, 1.45) distance=1.12
[pose] step=14 target_index=1/1 pos=(-0.18, -0.10, 1.02) target=(-0.60, -0.96, 1.45) distance=1.05
[pose] step=16 target_index=1/1 pos=(-0.24, -0.14, 1.07) target=(-0.60, -0.96, 1.45) distance=0.98
[pose] step=18 target_index=1/1 pos=(-0.30, -0.18, 1.11) target=(-0.60, -0.96, 1.45) distance=0.90
[pose] step=20 target_index=1/1 pos=(-0.36, -0.21, 1.16) target=(-0.60, -0.96, 1.45) distance=0.84
[pose] step=22 target_index=1/1 pos=(-0.40, -0.24, 1.21) target=(-0.60, -0.96, 1.45) distance=0.78
[pose] step=24 target_index=1/1 pos=(-0.42, -0.27, 1.26) target=(-0.60, -0.96, 1.45) distance=0.74
[pose] step=26 target_index=1/1 pos=(-0.44, -0.29, 1.30) target=(-0.60, -0.96, 1.45) distance=0.71
[pose] step=28 target_index=1/1 pos=(-0.45, -0.30, 1.34) target=(-0.60, -0.96, 1.45) distance=0.69
[pose] step=30 target_index=1/1 pos=(-0.46, -0.31, 1.37) target=(-0.60, -0.96, 1.45) distance=0.67
[pose] step=32 target_index=1/1 pos=(-0.47, -0.32, 1.40) target=(-0.60, -0.96, 1.45) distance=0.66
[pose] step=34 target_index=1/1 pos=(-0.49, -0.32, 1.42) target=(-0.60, -0.96, 1.45) distance=0.65
[pose] step=36 target_index=1/1 pos=(-0.51, -0.33, 1.44) target=(-0.60, -0.96, 1.45) distance=0.64
[pose] step=38 target_index=1/1 pos=(-0.53, -0.34, 1.46) target=(-0.60, -0.96, 1.45) distance=0.62
[pose] step=40 target_index=1/1 pos=(-0.54, -0.35, 1.47) target=(-0.60, -0.96, 1.45) distance=0.61
[pose] step=42 target_index=1/1 pos=(-0.54, -0.37, 1.47) target=(-0.60, -0.96, 1.45) distance=0.60
[pose] step=44 target_index=1/1 pos=(-0.53, -0.38, 1.48) target=(-0.60, -0.96, 1.45) distance=0.59
[pose] step=46 target_index=1/1 pos=(-0.50, -0.39, 1.48) target=(-0.60, -0.96, 1.45) distance=0.58
[pose] step=48 target_index=1/1 pos=(-0.46, -0.38, 1.48) target=(-0.60, -0.96, 1.45) distance=0.60
[pose] step=50 target_index=1/1 pos=(-0.41, -0.37, 1.49) target=(-0.60, -0.96, 1.45) distance=0.62
[pose] step=52 target_index=1/1 pos=(-0.37, -0.34, 1.49) target=(-0.60, -0.96, 1.45) distance=0.66
[pose] step=54 target_index=1/1 pos=(-0.34, -0.31, 1.49) target=(-0.60, -0.96, 1.45) distance=0.71
[pose] step=56 target_index=1/1 pos=(-0.33, -0.27, 1.50) target=(-0.60, -0.96, 1.45) distance=0.74
[pose] step=58 target_index=1/1 pos=(-0.34, -0.24, 1.50) target=(-0.60, -0.96, 1.45) distance=0.77
[pose] step=60 target_index=1/1 pos=(-0.38, -0.23, 1.51) target=(-0.60, -0.96, 1.45) distance=0.77
[pose] step=62 target_index=1/1 pos=(-0.43, -0.24, 1.52) target=(-0.60, -0.96, 1.45) distance=0.74
[pose] step=64 target_index=1/1 pos=(-0.49, -0.28, 1.53) target=(-0.60, -0.96, 1.45) distance=0.70
[pose] step=66 target_index=1/1 pos=(-0.54, -0.33, 1.53) target=(-0.60, -0.96, 1.45) distance=0.64
[pose] step=68 target_index=1/1 pos=(-0.58, -0.39, 1.52) target=(-0.60, -0.96, 1.45) distance=0.58
[pose] step=70 target_index=1/1 pos=(-0.60, -0.45, 1.51) target=(-0.60, -0.96, 1.45) distance=0.52
[pose] step=72 target_index=1/1 pos=(-0.59, -0.50, 1.50) target=(-0.60, -0.96, 1.45) distance=0.46
[pose] step=74 target_index=1/1 pos=(-0.56, -0.53, 1.48) target=(-0.60, -0.96, 1.45) distance=0.44
[pose] step=76 target_index=1/1 pos=(-0.49, -0.54, 1.47) target=(-0.60, -0.96, 1.45) distance=0.44
[pose] step=78 target_index=1/1 pos=(-0.41, -0.51, 1.47) target=(-0.60, -0.96, 1.45) distance=0.49
[pose] step=80 target_index=1/1 pos=(-0.33, -0.47, 1.47) target=(-0.60, -0.96, 1.45) distance=0.57
[pose] step=82 target_index=1/1 pos=(-0.25, -0.40, 1.48) target=(-0.60, -0.96, 1.45) distance=0.66
[pose] step=84 target_index=1/1 pos=(-0.18, -0.33, 1.48) target=(-0.60, -0.96, 1.45) distance=0.76
[pose] step=86 target_index=1/1 pos=(-0.15, -0.26, 1.49) target=(-0.60, -0.96, 1.45) distance=0.84
