episode,reward,moving_average_reward,moving_average_window
1,16.134639,16.134639,13
2,52.705409,34.420024,13
3,70.746314,46.528787333333334,13
4,54.78117,48.591883,13
5,21.083546,43.0902156,13
6,58.647614,45.683115333333326,13
7,20.92559,42.146325999999995,13
8,40.369459,41.924217625,13
9,62.072211,44.16288355555555,13
10,61.775314,45.924126599999994,13
11,69.670615,48.08289827272727,13
12,79.851343,50.73026866666667,13
13,56.61588,51.183008,13
14,81.599616,56.21877546153845,13
15,64.378431,57.116700230769226,13
16,32.462061,54.17175769230768,13
17,50.28646,53.82601076923076,13
18,80.263615,58.37832376923076,13
19,17.207154,55.19059607692307,13
20,8.759971,54.254779230769216,13
21,28.667482,53.35462715384613,13
22,62.348041,53.37584484615383,13
23,61.088339,53.32300061538459,13
24,50.000954,51.80994976923077,13
25,64.061695,50.59536146153846,13
26,56.512352,50.58739776923077,13
27,60.588937,48.97119169230769,13
28,64.915117,49.01247523076923,13
29,61.413706,51.23952484615385,13
30,77.193463,53.309294307692305,13
31,64.300962,52.08139792307692,13
32,35.314547,53.47427430769231,13
33,64.696183,57.77705984615385,13
34,53.654637,59.699148692307695,13
35,72.349318,60.46847769230769,13
36,39.360356,58.797094384615384,13
37,59.159512,59.50159884615384,13
38,75.596991,60.388929307692315,13
39,24.510592,57.92725546153846,13
40,72.785001,58.865414230769225,13
41,57.074702,58.26230538461538,13
42,56.74204,57.90294646153845,13
43,69.27097,57.293523923076926,13
44,43.207378,55.67094053846154,13
45,78.960263,59.028303307692305,13
46,69.540064,59.40090953846153,13
47,37.52603,58.160247461538454,13
48,15.887169,53.81700523076923,13
49,-142.549253,39.82395838461538,13
50,78.077768,41.27920884615385,13
51,77.862953,41.453513615384615,13
52,53.350848,43.671994846153844,13
53,64.073146,43.001852153846144,13
54,68.391196,43.872351692307696,13
55,75.920283,45.34760115384616,13
56,50.181736,43.87919853846154,13
57,61.923757,45.318920000000006,13
58,71.316297,44.730922615384614,13
59,10.193044,40.165767230769234,13
60,74.091581,42.97850192307692,13
61,34.502209,44.410428076923075,13
62,70.310917,60.7842873076923,13
63,63.608544,59.67127007692308,13
64,-12.76435,52.69993907692307,13
65,34.614136,51.258653538461544,13
66,64.085669,51.259616846153854,13
67,72.7437,51.59442484615385,13
68,39.744811,48.81169623076924,13
