episode,reward,moving_average_reward,moving_average_window
1,-215.563159,-215.563159,20
2,-237.011477,-226.28731800000003,20
3,-244.827662,-232.4674326666667,20
4,-219.683237,-229.27138375,20
5,-201.892675,-223.795642,20
6,-391.746212,-251.78740366666668,20
7,-264.667667,-253.62744128571427,20
8,-183.886052,-244.909767625,20
9,-279.389235,-248.74081955555553,20
10,-239.594745,-247.82621209999996,20
11,-204.152415,-243.85586690909088,20
12,-204.342936,-240.56312266666666,20
13,-230.069528,-239.75592307692307,20
14,-177.021986,-235.27492757142858,20
15,-223.483373,-234.48882393333332,20
16,-175.646954,-230.8112070625,20
17,-177.7652,-227.69085370588232,20
18,-192.135137,-225.7155361111111,20
19,-197.582492,-224.23484957894738,20
20,-165.293194,-221.2877668,20
21,-1033.958599,-262.2075388,20
22,-179.227013,-259.31831559999995,20
23,-185.446004,-256.3492327,20
24,-206.511027,-255.69062219999995,20
25,-240.620458,-257.62701135000003,20
26,-169.727521,-246.5260768,20
27,-178.070726,-242.19622975000001,20
28,-211.606515,-243.58225290000001,20
29,-189.081426,-239.06686245,20
30,-173.582084,-235.7662294,20
31,-201.630069,-235.64011209999998,20
32,-184.851433,-234.66553695,20
33,-189.138543,-232.61898770000002,20
34,-209.318554,-234.2338161,20
35,-180.075242,-232.06340954999996,20
36,-172.673304,-231.91472704999995,20
37,-224.032105,-234.22807229999998,20
38,-412.655663,-245.2540986,20
39,-196.050446,-245.17749630000003,20
40,-203.779478,-247.10181050000006,20
41,-185.334489,-204.67060499999997,20
42,-195.429648,-205.48073675,20
43,-191.312586,-205.77406585,20
44,-273.348587,-209.11594384999998,20
45,-180.074555,-206.08864869999996,20
46,-637.03547,-229.45404614999998,20
47,-200.266068,-230.56381325,20
48,-163.304385,-228.14870675000003,20
49,-588.14062,-248.10166644999998,20
50,-174.086101,-248.12686730000001,20
51,-166.130365,-246.35188209999995,20
52,-148.543894,-244.53650514999998,20
53,-157.064768,-242.9328164,20
54,-184.582318,-241.69600460000007,20
55,-161.510998,-240.76779240000005,20
56,-154.197925,-239.84402344999998,20
57,-209.913276,-239.138082,20
58,-186.830425,-227.8468201,20
59,-197.854266,-227.9370111,20
60,-163.869184,-225.94149640000006,20
61,-166.573987,-225.00347130000006,20
62,-157.07913,-223.08594539999999,20
63,-159.316419,-221.48613705000002,20
64,-199.281429,-217.78277915000004,20
65,-153.297303,-216.44391655000004,20
66,-159.050338,-192.54465995,20
67,-153.366743,-190.1996937,20
68,-128.093833,-188.4391661,20
69,-149.172608,-166.49076549999998,20
70,-179.220319,-166.74747639999998,20
71,-143.343892,-165.60815275,20
72,-160.004811,-166.18119859999996,20
73,-146.232672,-165.63959379999997,20
74,-235.212971,-168.17112645,20
75,-160.119805,-168.10156679999994,20
76,-152.56977,-168.02015905,20
77,-154.970876,-165.27303904999997,20
78,-149.47994,-163.4055148,20
79,-159.660135,-161.49580825,20
80,-163.732167,-161.4889574,20
81,-158.348036,-161.07765985,20
82,-170.98624,-161.77301535,20
83,-46.05383,-156.10988590000002,20
84,-188.937732,-155.59270105000002,20
85,-152.442108,-155.54994130000003,20
86,-172.210673,-156.20795805,20
87,-159.660596,-156.5226507,20
88,-100.848513,-155.1603847,20
89,-163.513723,-155.87744045000002,20
90,-160.293299,-154.93108945000003,20
91,-158.302277,-155.67900870000003,20
92,-172.399037,-156.29872,20
93,-166.531942,-157.3136835,20
94,-76.1672,-149.36139495,20
95,-56.935514,-144.20218039999997,20
96,-155.679933,-144.35768854999998,20
97,-154.759621,-144.3471258,20
98,-153.769897,-144.56162364999997,20
99,-78.755122,-140.516373,20
100,-84.842514,-136.57189035000002,20
101,-69.460288,-132.12750295000004,20
102,-166.427956,-131.89958875000005,20
103,-48.633814,-132.02858795,20
104,-156.882278,-130.42581525,20
105,-87.563093,-127.1818645,20
106,-98.434844,-123.49307304999998,20
107,-183.291845,-124.6746355,20
108,-160.073716,-127.63589565,20
109,-75.652135,-123.24281624999999,20
110,-108.059793,-120.63114094999999,20
111,-78.310725,-116.63156335,20
112,-152.922076,-115.65771529999999,20
113,-125.268288,-113.59453260000001,20
114,-156.770063,-117.62467575000001,20
115,-85.119731,-119.0338866,20
116,-59.55111,-114.22744544999998,20
117,-165.562133,-114.76757104999997,20
118,-150.999904,-114.6290714,20
119,-83.627208,-114.87267569999999,20
120,-51.322923,-113.19669615000001,20
121,-98.72939,-114.66015124999998,20
122,-241.199206,-118.39871375000003,20
123,-124.361354,-122.18509075,20
124,-49.751712,-116.82856244999998,20
125,-43.96194,-114.6485048,20
