episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
1,150,-347.181583,timeout,-347.181583,0.0,2.2398593425750732,0,best_episode_model+best_average_model+best_success_model+best_precision_model
2,175,81.239995,success,-132.970794,0.5,0.09450829774141312,0,best_episode_model+best_average_model+best_success_model+best_precision_model
3,208,72.244072,success,-64.56583866666666,0.6666666666666666,0.1896374672651291,0,best_average_model+best_success_model
4,234,74.360527,success,-29.83424725,0.75,0.19484475255012512,0,best_average_model+best_success_model
5,303,49.301303,success,-14.007137199999999,0.8,0.1418546587228775,0,best_average_model+best_success_model
6,329,77.474568,success,1.2398136666666677,0.8333333333333334,0.15345071256160736,0,best_average_model+best_success_model
7,369,71.466623,success,11.272215000000001,0.8571428571428571,0.15930233895778656,0,best_average_model+best_success_model
8,376,80.072674,success,19.872272375,0.875,0.09765686094760895,0,best_average_model+best_success_model
9,390,84.813188,success,27.087929666666668,0.8888888888888888,0.09663178771734238,0,best_episode_model+best_average_model+best_success_model
18,1111,80.20074,success,-49.089820555555555,0.7222222222222222,0.0740850418806076,0,best_precision_model
32,2094,82.482431,success,-99.18040785000001,0.6,0.00938740186393261,0,best_precision_model
61,3854,84.814952,success,-28.563415199999998,0.75,0.08953078091144562,0,best_episode_model
82,5388,84.2315,success,-98.09951859999998,0.6,0.008208734914660454,0,best_precision_model
87,5643,84.868203,success,-67.31208304999998,0.7,0.090142160654068,0,best_episode_model
96,6061,85.752779,success,-44.437240800000005,0.75,0.09687206894159317,0,best_episode_model
195,11628,70.332479,success,32.382368650000004,0.9,0.20645275712013245,0,best_average_model+best_success_model
196,11629,84.471128,success,33.02881935,0.9,0.06661272048950195,0,best_average_model
207,12080,75.78946,success,40.96488575,0.9,0.1582683026790619,0,best_average_model
385,23914,83.648903,success,-92.40793310000001,0.6,0.0017625578911975026,0,best_precision_model
433,26372,78.599294,success,55.1331263,0.95,0.09231645613908768,0,best_average_model+best_success_model
536,32995,72.994628,success,57.78316219999999,0.95,0.20485900342464447,0,best_average_model
561,34308,86.316507,success,-24.866952450000007,0.75,0.117458775639534,0,best_episode_model
