episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
1,200,-704.766397,timeout,-704.766397,0.0,3.259143829345703,0,best_episode_model+best_average_model+best_success_model+best_precision_model
8,1600,-711.31586,timeout,-791.47878,0.0,2.985384941101074,0,best_precision_model
9,1800,-689.199232,timeout,-780.1143857777778,0.0,3.1448488235473633,0,best_episode_model
10,2000,-612.949757,timeout,-763.3979229,0.0,2.773838520050049,0,best_episode_model+best_precision_model
16,3200,-591.559389,timeout,-730.9357290625,0.0,2.8941967487335205,0,best_episode_model
23,4600,-775.654348,timeout,-701.0118874500001,0.0,3.382219076156616,0,best_average_model
24,4800,-740.791757,timeout,-700.5945386999999,0.0,3.5945916175842285,0,best_average_model
25,5000,-753.049007,timeout,-700.03231245,0.0,3.548325300216675,0,best_average_model
26,5200,-610.655192,timeout,-689.5221883500001,0.0,3.1577978134155273,0,best_average_model
27,5400,-595.908372,timeout,-676.8001541000001,0.0,3.113858938217163,0,best_average_model
33,6600,-574.234035,timeout,-671.2820801999999,0.0,2.7369258403778076,0,best_episode_model+best_average_model+best_precision_model
35,7000,-520.490719,timeout,-662.0435944499999,0.0,2.6505086421966553,0,best_episode_model+best_average_model+best_precision_model
43,8600,-626.400339,timeout,-661.4475841,0.0,3.01936936378479,0,best_average_model
44,8800,-523.137579,timeout,-650.5648752000001,0.0,2.6202239990234375,0,best_average_model+best_precision_model
45,9000,-535.667212,timeout,-639.6957854500001,0.0,2.5521421432495117,0,best_average_model+best_precision_model
46,9200,-583.974459,timeout,-638.3617488,0.0,3.0045533180236816,0,best_average_model
47,9400,-502.601824,timeout,-633.6964214000001,0.0,2.273780107498169,0,best_episode_model+best_average_model+best_precision_model
48,9600,-641.596909,timeout,-628.78932805,0.0,2.792921543121338,0,best_average_model
49,9800,-640.165179,timeout,-626.4198479999998,0.0,2.8843986988067627,0,best_average_model
50,10000,-703.267951,timeout,-624.7984463999999,0.0,3.223536252975464,0,best_average_model
54,10800,-615.297866,timeout,-620.9888484,0.0,2.8777942657470703,0,best_average_model
57,11400,-660.279119,timeout,-617.2710639000001,0.0,2.965627908706665,0,best_average_model
58,11600,-612.641989,timeout,-613.4947219500001,0.0,2.8358376026153564,0,best_average_model
59,11800,-696.930828,timeout,-610.00637245,0.0,3.188030958175659,0,best_average_model
81,16200,-579.778981,timeout,-606.45001515,0.0,2.5237295627593994,0,best_average_model
82,16400,-596.106078,timeout,-601.36302575,0.0,3.114900588989258,0,best_average_model
83,16600,-544.120171,timeout,-597.5801846500001,0.0,2.7973265647888184,0,best_average_model
84,16800,-553.801168,timeout,-595.3667764500001,0.0,2.471024513244629,0,best_average_model
87,17400,-543.455802,timeout,-593.6325026000002,0.0,2.6059069633483887,0,best_average_model
90,18000,-497.217307,timeout,-595.3827881500001,0.0,2.5692203044891357,0,best_episode_model
91,18200,-472.188218,timeout,-586.7290963500002,0.0,2.4306766986846924,0,best_episode_model+best_average_model
92,18400,-551.194561,timeout,-583.9388976000001,0.0,2.4678642749786377,0,best_average_model
94,18800,-480.378935,timeout,-576.7635132500001,0.0,2.078345775604248,0,best_average_model+best_precision_model
118,23600,-471.561051,timeout,-660.3589897,0.0,2.2829830646514893,0,best_episode_model
120,24000,-491.205855,timeout,-638.9138253500001,0.0,2.0002458095550537,0,best_precision_model
122,24400,-385.455241,timeout,-617.9916699500001,0.0,2.122495412826538,0,best_episode_model
125,25000,-436.201347,timeout,-572.4639086,0.0,1.9804188013076782,0,best_average_model+best_precision_model
126,25200,-331.905168,timeout,-556.8848339499999,0.0,1.4602681398391724,0,best_episode_model+best_average_model+best_precision_model
127,25400,-439.140433,timeout,-547.31504765,0.0,2.1945700645446777,0,best_average_model
128,25600,-372.044244,timeout,-524.75529425,0.0,1.7363282442092896,0,best_average_model
129,25800,-209.479217,timeout,-503.4254881,0.0,0.7932044267654419,0,best_episode_model+best_average_model+best_precision_model
130,26000,-295.937589,timeout,-485.3008146,0.0,1.2197580337524414,0,best_average_model
131,26200,-277.9037,timeout,-459.05492795,0.0,1.1552587747573853,0,best_average_model
132,26331,-10.482678,success,-431.41158205,0.05,0.09191157668828964,0,best_episode_model+best_average_model+best_success_model+best_precision_model
133,26531,-205.111283,timeout,-407.5968882,0.05,0.8301970958709717,0,best_average_model
134,26731,-361.31713,timeout,-398.98291445000007,0.05,1.869516134262085,0,best_average_model
135,26931,-275.874887,timeout,-380.6026141000001,0.05,1.63296377658844,0,best_average_model
136,27131,-206.02283,timeout,-364.6878351,0.05,1.1855391263961792,0,best_average_model
137,27331,-278.22816,timeout,-352.33612624999995,0.05,1.1546578407287598,0,best_average_model
138,27531,-211.685192,timeout,-339.3423333,0.05,1.0118482112884521,0,best_average_model
139,27731,-251.074835,timeout,-328.20683900000006,0.05,0.7614360451698303,0,best_average_model
140,27931,-278.75658,timeout,-317.58437525000005,0.05,1.1400455236434937,0,best_average_model
141,28131,-217.302428,timeout,-301.92030355,0.05,1.196109414100647,0,best_average_model
142,28331,-260.715352,timeout,-295.6833091,0.05,0.9968744516372681,0,best_average_model
143,28531,-399.466997,timeout,-286.10793335,0.05,1.476928949356079,0,best_average_model
144,28695,-275.879231,crash,-279.72646405,0.05,0.9962819218635559,0,best_average_model
145,28824,-266.803023,crash,-271.25654785,0.05,0.7826368808746338,0,best_average_model
146,28947,-305.880909,crash,-269.9553349000001,0.05,1.4813616275787354,0,best_average_model
147,29108,-384.469595,crash,-267.22179300000005,0.05,1.354429841041565,0,best_average_model
148,29229,-294.933564,crash,-263.366259,0.05,1.4042376279830933,0,best_average_model
162,30532,-197.781086,crash,-262.76586395,0.0,0.8173986673355103,0,best_average_model
