episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
1,300,-671.819494,timeout,-671.819494,0.0,4.326025485992432,0,best_average_model
2,600,-543.968425,timeout,-607.8939594999999,0.0,3.3684587478637695,0,best_average_model
5,1500,-443.865577,timeout,-582.8286762,0.0,2.944941520690918,0,best_average_model
6,1800,-471.047729,timeout,-564.1985183333333,0.0,2.8324058055877686,0,best_average_model
7,2100,-491.596336,timeout,-553.826778,0.0,3.563138008117676,0,best_average_model
8,2400,-471.961724,timeout,-543.59364625,0.0,3.3866755962371826,0,best_average_model
9,2700,-453.120036,timeout,-533.541022888889,0.0,2.9491162300109863,0,best_average_model
10,3000,-376.077292,timeout,-517.7946498,0.0,2.029559850692749,0,best_average_model
11,3300,-394.185197,timeout,-506.5574268181818,0.0,2.3001866340637207,0,best_average_model
12,3600,-379.798999,timeout,-495.9942245,0.0,2.323148727416992,0,best_average_model
13,3900,-489.22264,timeout,-495.47333338461533,0.0,3.187751293182373,0,best_average_model
14,4200,-467.040564,timeout,-493.44242128571426,0.0,3.417020082473755,0,best_average_model
15,4500,-477.471004,timeout,-492.3776601333333,0.0,2.793635845184326,0,best_average_model
17,5100,-410.059633,timeout,-489.1194462941176,0.0,2.7745120525360107,0,best_average_model
18,5400,-359.097312,timeout,-481.8959943888888,0.0,2.2875778675079346,0,best_average_model
19,5700,-452.424798,timeout,-480.3448787894736,0.0,2.425916910171509,0,best_average_model
20,6000,-385.043365,timeout,-475.57980309999994,0.0,2.209724187850952,0,best_average_model
21,6300,-329.059904,timeout,-458.44182359999996,0.0,1.751136064529419,0,best_average_model
22,6600,-350.63983,timeout,-448.7753938499999,0.0,1.900512933731079,0,best_average_model
23,6900,-362.779855,timeout,-435.575194,0.0,1.830670952796936,0,best_average_model
24,7200,-368.910303,timeout,-422.6354074999999,0.0,2.434669017791748,0,best_average_model
25,7500,-368.381043,timeout,-418.86118079999994,0.0,2.1694791316986084,0,best_average_model
26,7800,-352.21389,timeout,-412.91948885,0.0,2.3362271785736084,0,best_average_model
27,8100,-398.172785,timeout,-408.24831129999995,0.0,2.187664031982422,0,best_average_model
28,8400,-420.693932,timeout,-405.68492169999996,0.0,2.1018290519714355,0,best_average_model
29,8700,-305.71176,timeout,-398.31450789999997,0.0,1.486536979675293,0,best_average_model
30,9000,-329.724339,timeout,-395.99686024999994,0.0,1.579624056816101,0,best_average_model
31,9300,-362.097936,timeout,-394.3924972,0.0,1.7801803350448608,0,best_average_model
33,9900,-301.594292,timeout,-385.65774930000003,0.0,1.5030523538589478,0,best_average_model
34,10200,-425.075178,timeout,-383.55948,0.0,3.1359288692474365,0,best_average_model
35,10500,-275.059068,timeout,-373.4388832000001,0.0,1.189591646194458,0,best_average_model
36,10800,-365.639475,timeout,-365.75555434999995,0.0,2.219792366027832,0,best_average_model
44,13200,-289.742022,timeout,-365.62450470000005,0.0,1.4922558069229126,0,best_average_model
45,13500,-353.973049,timeout,-364.904105,0.0,2.5531294345855713,0,best_average_model
46,13800,-341.41296,timeout,-364.3640585,0.0,2.470496654510498,0,best_average_model
47,14100,-317.154573,timeout,-360.3131479,0.0,2.551396369934082,0,best_average_model
48,14400,-306.179888,timeout,-354.5874457,0.0,1.6700454950332642,0,best_average_model
49,14700,-287.992185,timeout,-353.70146695,0.0,1.7415663003921509,0,best_average_model
50,15000,-231.917923,timeout,-348.81114615,0.0,0.5650460124015808,0,best_average_model
51,15300,-227.367069,timeout,-342.0746028,0.0,0.9763736724853516,0,best_average_model
52,15600,-177.114873,timeout,-331.29372699999993,0.0,0.2894707918167114,0,best_average_model
53,15900,-224.849875,timeout,-327.45650614999994,0.0,0.9497374296188354,0,best_average_model
54,16200,-226.385611,timeout,-317.5220278,0.0,0.4899066388607025,0,best_average_model
55,16423,-264.878458,crash,-317.01299729999994,0.0,1.176325798034668,0,best_average_model
56,16723,-216.072061,timeout,-309.53462659999997,0.0,0.4606126546859741,0,best_average_model
57,17023,-295.629335,timeout,-302.1807516,0.0,2.07997989654541,0,best_average_model
58,17132,-174.894059,crash,-290.71535665,0.0,1.0772191286087036,0,best_average_model
59,17432,-252.806792,timeout,-282.03658025,0.0,1.4868329763412476,0,best_average_model
60,17732,-257.218877,timeout,-276.9325084,0.0,1.2518028020858765,0,best_average_model
61,18032,-262.986989,timeout,-269.9285464000001,0.0,0.9027340412139893,0,best_average_model
62,18321,-104.227142,success,-256.0601185,0.05,0.09489116072654724,0,best_average_model
63,18621,-231.618632,timeout,-252.22111865000002,0.05,0.7402011752128601,0,best_average_model
64,18921,-238.82009,timeout,-249.67502205,0.05,1.0585930347442627,0,best_average_model
65,19221,-228.748554,timeout,-243.4137973,0.05,1.5884852409362793,0,best_average_model
66,19521,-198.600193,timeout,-236.27315895,0.05,0.47188156843185425,0,best_average_model
67,19821,-236.732716,timeout,-232.25206610000004,0.05,1.58840811252594,0,best_average_model
68,19995,-30.347925,success,-218.46046795000007,0.1,0.09832605719566345,0,best_average_model
69,20295,-212.843169,timeout,-214.70301715000005,0.1,0.4160711467266083,0,best_average_model
74,21581,36.754232,success,-204.56889945000006,0.15,0.09701886773109436,0,best_average_model
75,21881,-224.627182,timeout,-202.55633565000002,0.15,0.22196011245250702,0,best_average_model
76,22181,-201.432399,timeout,-201.82435255000001,0.15,1.2046598196029663,0,best_average_model
77,22481,-272.803265,timeout,-200.68304905,0.15,1.8455028533935547,0,best_average_model
79,23081,-231.438636,timeout,-200.6084017,0.15,1.0139342546463013,0,best_average_model
80,23381,-192.742126,timeout,-197.38456415000002,0.15,0.2407151758670807,0,best_average_model
81,23462,42.545998,success,-182.1079148,0.2,0.09392726421356201,0,best_average_model
82,23566,23.78879,success,-175.70711820000002,0.2,0.09711048007011414,0,best_average_model
83,23633,52.060095,success,-161.52318185,0.25,0.09962152689695358,0,best_average_model
84,23933,-209.079457,timeout,-160.03615019999998,0.25,0.133256196975708,0,best_average_model
85,24233,-201.125972,timeout,-158.65502109999997,0.25,0.45600244402885437,0,best_average_model
86,24311,43.278427,success,-146.56109009999997,0.3,0.09441868215799332,0,best_average_model
87,24573,-76.909558,success,-138.56993219999998,0.35,0.09168437868356705,0,best_average_model
88,24720,-5.004854,success,-137.30277864999996,0.35,0.09677112102508545,0,best_average_model
90,25320,-224.571354,timeout,-135.97615279999997,0.35,0.5196979641914368,0,best_average_model
92,25920,-163.343425,timeout,-133.4722358,0.35,0.9962267875671387,0,best_average_model
93,26112,-41.228493,success,-124.6825415,0.4,0.09559675306081772,0,best_average_model
111,30275,48.951912,success,-124.06509444999999,0.4,0.09969080239534378,0,best_average_model
118,32136,-181.758268,timeout,-123.88485449999999,0.35,0.7507911324501038,0,best_average_model
120,32565,6.056362,success,-115.16205135,0.4,0.09867676347494125,0,best_average_model
