episode,reward,moving_average_reward,moving_average_window
117,-407.078534,-425.07830294999997,20
118,-419.54111,-423.3512347499999,20
119,-406.866905,-423.3988243999999,20
120,-385.932982,-421.44882935,20
121,-423.529996,-422.0514805499999,20
122,-406.224885,-423.31611730000003,20
123,-413.486474,-419.91305059999996,20
124,-396.137667,-418.3307688000001,20
125,-409.359693,-416.5518964,20
126,-416.790028,-416.69330500000007,20
127,-567.290223,-424.9492293,20
128,-388.429666,-423.8946777000001,20
129,-489.766345,-427.3150073500001,20
130,-443.879193,-425.8074210500001,20
131,-413.570649,-427.0936309,20
132,-395.716444,-426.0445512,20
133,-411.05432,-425.7523556,20
134,-420.693083,-423.484537,20
135,-497.768289,-426.4222399,20
136,-404.170098,-425.8643292,20
137,-427.684472,-426.8946261,20
138,-415.548426,-426.6949919,20
139,-482.326966,-430.46799494999993,20
140,-455.33046,-433.9378688499999,20
141,-499.305553,-437.72664669999995,20
142,-414.254876,-438.12814625,20
143,-436.316984,-439.26967175,20
144,-403.73381,-439.64947889999996,20
145,-418.474153,-440.1052019,20
146,-410.66026,-439.7987135,20
147,-423.640511,-432.6162279,20
148,-428.686656,-434.6290774,20
149,-390.185703,-429.6500453,20
150,-417.309335,-428.32155240000003,20
151,-414.229713,-428.3545056,20
152,-419.130708,-429.52521879999995,20
153,-410.334748,-429.4892401999999,20
154,-412.274592,-429.06831564999993,20
155,-432.853377,-425.8225700499999,20
156,-412.849672,-426.25654875,20
157,-426.792812,-426.21196575000005,20
158,-478.100271,-429.339558,20
159,-495.347926,-429.990606,20
160,-445.726545,-429.51041025000006,20
161,-463.429554,-427.71661030000007,20
162,-452.250053,-429.6163691500001,20
