episode,reward,moving_average_reward,moving_average_window
1,24.933611,24.933611,20
2,-637.880602,-306.47349549999996,20
3,-240.262823,-284.4032713333333,20
4,-631.066493,-371.06907675,20
5,54.309155,-285.9934304,20
6,8.311785,-236.94256116666668,20
7,59.023183,-194.66174057142857,20
8,-156.751314,-189.92293725000002,20
9,-158.62298,-186.44516422222225,20
10,-98.268463,-177.6274941,20
11,63.171178,-155.73670572727272,20
12,-47.95282,-146.75471525,20
13,-106.04845,-143.62346407692309,20
14,-607.235363,-176.73859971428573,20
15,-176.158565,-176.69993073333336,20
16,44.764072,-162.85843056250002,20
17,-626.486881,-190.1306923529412,20
18,-56.919279,-182.7300582777778,20
19,-157.603557,-181.40761084210527,20
20,-108.399315,-177.75719605,20
21,53.438373,-176.33195795000003,20
22,-145.105691,-151.69321240000002,20
23,-89.301496,-144.14514605000005,20
24,-243.881559,-124.78589935000002,20
25,-642.900947,-159.64640445,20
26,-26.156861,-161.36983675000002,20
27,-80.580081,-168.34999995000004,20
28,-632.219604,-192.12341445,20
29,42.347409,-182.074895,20
30,-647.699319,-209.5464378,20
31,-34.342639,-214.42212865000002,20
32,-199.808354,-222.01490535000002,20
33,67.88603,-213.31818135000003,20
34,-593.148293,-212.61382784999995,20
35,-74.695147,-207.54065695,20
36,64.038839,-206.5769186,20
37,71.431313,-171.6810089,20
38,-47.863879,-171.22823889999995,20
39,-121.828286,-169.43947534999998,20
40,-87.203593,-168.37968924999996,20
41,60.155923,-168.04381175,20
42,-54.375226,-163.5072885,20
43,-14.748957,-159.77966154999996,20
44,-79.431239,-151.55714555,20
45,65.077012,-116.15824759999998,20
46,-47.854918,-117.24315045,20
47,74.294916,-109.49940060000002,20
48,-44.096781,-80.09325944999998,20
49,-40.468309,-84.23404534999999,20
50,22.646331,-50.716762849999995,20
51,59.991174,-46.00007219999999,20
52,-163.114145,-44.16536174999999,20
53,-68.401845,-50.979755499999996,20
54,63.124814,-18.16610015,20
55,-60.948128,-17.4787492,20
56,-49.816769,-23.171529599999996,20
57,-149.317386,-34.20896455,20
58,-34.003776,-33.5159594,20
59,-3.803278,-27.614708999999998,20
60,-158.263875,-31.1677231,20
61,-139.004257,-41.12573209999999,20
62,-62.161614,-41.5150515,20
63,19.976751,-39.7787661,20
64,44.731777,-33.5706153,20
65,65.315438,-33.558693999999996,20
66,-120.542432,-37.193069699999995,20
67,32.71887,-39.271871999999995,20
68,2.532572,-36.94040435,20
69,62.277529,-31.803112449999997,20
70,-51.179527,-35.494405349999994,20
71,-632.584255,-70.12317680000001,20
72,-177.949807,-70.8649599,20
73,71.078919,-63.89092169999999,20
74,-157.684979,-74.93141135,20
75,-393.248656,-91.54643774999998,20
76,-245.076045,-101.30940154999999,20
77,-79.483841,-97.8177243,20
78,-365.056042,-114.3703376,20
79,-236.328581,-125.99660275000001,20
80,-583.281383,-147.24747815,20
81,-618.40987,-171.2177588,20
82,16.458116,-167.2867723,20
83,-9.521459,-168.7616828,20
84,-61.543165,-174.07542990000002,20
85,-0.463685,-177.36438605000004,20
86,-58.619065,-174.2682177,20
87,57.565636,-173.0258794,20
88,35.777843,-171.36361585000003,20
89,-82.810011,-178.61799285,20
90,22.124996,-174.95276670000004,20
91,-137.70231,-150.20866945000006,20
92,55.419701,-138.54019405000003,20
93,-616.429745,-172.91562725000003,20
94,51.751661,-162.44379525000005,20
95,-50.88531,-145.32562795000007,20
96,52.154312,-130.46411010000003,20
97,-36.000407,-128.2899384,20
98,-671.899587,-143.63211565,20
99,-49.427104,-134.2870418,20
100,-94.847839,-109.86536459999999,20
