episode,reward,moving_average_reward,moving_average_window
1,211.018683,211.018683,15
2,-324.313968,-56.64764249999999,15
3,252.599349,46.434688,15
4,-345.280086,-51.49400549999999,15
5,-276.70337,-96.5358784,15
6,228.279398,-42.399999,15
7,260.405246,0.8578931428571366,15
8,171.32312,22.166046499999993,15
9,243.293709,46.735786777777776,15
10,204.296269,62.491834999999995,15
11,-224.16643,36.43199272727272,15
12,-204.158841,16.38275658333333,15
13,-180.803941,1.214549076923071,15
14,251.71564,19.10748414285714,15
15,268.463279,35.731203799999996,15
16,267.580119,39.5019662,15
17,-154.96896,50.79163340000001,15
18,-205.463311,20.25412273333334,15
19,208.205,57.15312846666667,15
20,178.394644,87.49299606666666,15
21,239.839677,88.26368133333334,15
22,-200.606221,57.52958353333334,15
23,-258.573432,28.869813399999998,15
24,-245.72524,-3.7314498666666718,15
25,-172.927715,-28.879715466666674,15
26,187.807093,-1.4148139333333347,15
27,262.802468,29.715939999999993,15
28,-417.727789,13.921016799999988,15
29,-205.607778,-16.567211066666673,15
30,-166.092247,-45.537579466666664,15
31,-313.831797,-84.29837386666668,15
32,-198.798331,-87.22033193333333,15
33,199.599717,-60.216130066666665,15
34,-398.236025,-100.64553173333333,15
35,-356.66241,-136.316002,15
36,209.213985,-138.3577148,15
37,195.312927,-111.96310493333333,15
38,169.968914,-83.39361519999997,15
39,-426.992789,-95.47811846666667,15
40,-853.027739,-140.81812006666667,15
41,201.371573,-139.91382140000002,15
42,220.43379,-142.73839993333334,15
43,-355.744434,-138.6061762666667,15
44,221.474285,-110.13403873333333,15
45,-542.008392,-135.19511506666666,15
46,-484.70428,-146.58661393333335,15
47,219.306015,-118.71299086666667,15
48,-519.250298,-166.63632520000002,15
49,-606.769396,-180.53854993333334,15
50,188.310998,-144.2069894,15
51,-430.103262,-186.8281392,15
52,95.289108,-193.49639380000002,15
53,-356.127875,-228.5695130666667,15
54,-545.97941,-236.50195446666666,15
55,214.165416,-165.35574413333336,15
56,-526.056602,-213.85095580000004,15
57,-290.814519,-247.93417640000004,15
58,-570.172424,-262.22937573333337,15
59,179.552835,-265.0241390666667,15
60,-543.881149,-265.14898953333335,15
61,-432.381298,-261.6607907333334,15
62,-429.803269,-304.93474299999997,15
63,196.960666,-257.18734539999997,15
64,240.913818,-200.67513113333334,15
65,178.528794,-201.32727806666668,15
66,226.117529,-157.57922533333337,15
67,-326.597139,-185.70497513333336,15
68,166.549482,-150.85981800000002,15
69,-188.476599,-127.0262972666667,15
70,-378.029594,-166.50596460000003,15
71,167.942761,-120.23934040000005,15
72,-356.649369,-124.62833040000002,15
73,194.153032,-73.6733,15
74,216.724979,-71.19515706666667,15
75,175.079188,-23.264467933333332,15
76,-721.376288,-42.530800600000006,15
