episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
1,150,-146.060092,timeout,-146.060092,0.0,0.6067095398902893,0,best_episode_model+best_average_model+best_success_model+best_precision_model
7,1050,-140.097708,timeout,-202.5817925714286,0.0,0.35429641604423523,0,best_episode_model+best_precision_model
28,4097,65.202096,success,-228.90946049999997,0.05,0.14784672856330872,0,best_episode_model+best_success_model+best_precision_model
34,4895,67.168262,success,-211.08847599999996,0.1,0.13271193206310272,0,best_episode_model+best_success_model+best_precision_model
36,5076,73.950316,success,-196.62636119999996,0.15,0.19391940534114838,0,best_episode_model+best_success_model
37,5118,71.739552,success,-182.93802564999993,0.2,0.12397259473800659,0,best_success_model+best_precision_model
44,6061,64.846148,success,-195.48201635000004,0.25,0.19951364398002625,0,best_success_model
46,6236,80.449456,success,-187.18506395000003,0.3,0.16118521988391876,0,best_episode_model+best_success_model
47,6276,70.609092,success,-175.5298109,0.35,0.12787222862243652,0,best_success_model
52,6805,69.388017,success,-174.71108625,0.4,0.19436125457286835,0,best_success_model
76,9922,80.665694,success,-290.1388734499999,0.15,0.14864642918109894,0,best_episode_model
91,11364,74.359859,success,-164.84522134999997,0.45,0.15746009349822998,0,best_success_model
92,11396,72.890104,success,-141.84467185,0.5,0.1470097452402115,0,best_average_model+best_success_model
93,11429,75.995408,success,-141.5238555,0.5,0.09583805501461029,0,best_average_model+best_precision_model
94,11579,-358.752881,timeout,-141.4591687,0.5,2.09527850151062,0,best_average_model
95,11729,-263.772922,timeout,-129.3975169,0.5,1.9333258867263794,0,best_average_model
97,11784,81.570968,success,-129.05391365,0.5,0.09354084730148315,0,best_episode_model+best_average_model+best_precision_model
99,12084,-343.945444,timeout,-123.38556415000002,0.5,2.3073809146881104,0,best_average_model
100,12110,80.191548,success,-122.91454520000002,0.5,0.12212540209293365,0,best_average_model
101,12135,78.163709,success,-100.34382215000002,0.55,0.15567569434642792,0,best_average_model+best_success_model
102,12177,67.141355,success,-84.39437525000001,0.6,0.1927095204591751,0,best_average_model+best_success_model
115,13638,82.000118,success,-223.4626407,0.45,0.12604284286499023,0,best_episode_model
131,15535,83.569655,success,-358.5158664000001,0.25,0.12246891856193542,0,best_episode_model
200,23568,83.972215,success,-221.38148180000007,0.4,0.13673266768455505,0,best_episode_model
205,24066,84.187078,success,-215.96863795,0.4,0.1260647177696228,0,best_episode_model
218,24885,79.260727,success,-76.95556730000001,0.65,0.16754670441150665,0,best_average_model+best_success_model
219,24909,83.009265,success,-76.72925330000001,0.65,0.11652304977178574,0,best_average_model
221,24960,81.027725,success,-51.27995000000001,0.7,0.0929953083395958,0,best_average_model+best_success_model+best_precision_model
223,25134,79.859392,success,-41.667183400000006,0.75,0.1716020107269287,0,best_average_model+best_success_model
224,25159,80.22974,success,-41.48391805000001,0.75,0.14113914966583252,0,best_average_model
229,25408,80.421634,success,-22.460246650000002,0.8,0.16080299019813538,0,best_average_model+best_success_model
240,26210,78.462473,success,-74.05634185,0.7,0.0890866369009018,0,best_precision_model
252,26625,81.240723,success,-1.7151711999999981,0.85,0.156023770570755,0,best_average_model+best_success_model
253,26647,81.895996,success,-1.5738402000000107,0.85,0.13791391253471375,0,best_average_model
257,26865,83.57326,success,12.666223749999997,0.9,0.13093475997447968,0,best_average_model+best_success_model
258,26884,84.825636,success,13.533018649999997,0.9,0.11011982709169388,0,best_episode_model+best_average_model
259,26907,81.449068,success,13.74662115,0.9,0.14807604253292084,0,best_average_model
260,26927,82.136197,success,13.930307349999996,0.9,0.16380715370178223,0,best_average_model
264,27023,82.940926,success,44.7830507,0.95,0.13886453211307526,0,best_average_model+best_success_model
265,27044,82.835782,success,44.996616599999996,0.95,0.1305011361837387,0,best_average_model
267,27088,81.238191,success,45.1084613,0.95,0.19683139026165009,0,best_average_model
307,28810,82.790938,success,58.13495529999999,0.95,0.1210479810833931,0,best_average_model
308,28834,80.181807,success,58.43442434999999,0.95,0.1347324699163437,0,best_average_model
