episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
168,32819,-212.508305,crash,-275.1985448,0.0,0.5284506678581238,0,best_average_model
169,32909,-188.177069,crash,-271.35711505000006,0.0,0.5608233213424683,0,best_episode_model+best_average_model
170,33022,-228.322804,crash,-265.9464845500001,0.0,0.768016517162323,0,best_average_model
171,33096,-196.336655,crash,-260.6649512500001,0.0,0.994744598865509,0,best_average_model
172,33197,-220.481764,crash,-255.1745653000001,0.0,1.062935709953308,0,best_average_model
173,33288,-219.110308,crash,-251.09952205000005,0.0,0.960500180721283,0,best_average_model
174,33355,-165.144773,crash,-245.9663184,0.0,0.6331977844238281,0,best_episode_model+best_average_model
175,33454,-212.856101,crash,-239.20295725,0.0,0.7692446112632751,0,best_average_model
176,33555,-203.342975,crash,-238.15285049999997,0.0,0.5011918544769287,0,best_average_model
177,33623,-165.87149,crash,-230.76455479999996,0.0,0.6079782247543335,0,best_average_model
178,33692,-188.830778,crash,-227.03009344999992,0.0,0.9285982251167297,0,best_average_model
179,33782,-176.437901,crash,-224.79252364999996,0.0,0.3400634229183197,0,best_average_model+best_precision_model
180,33862,-179.401247,crash,-222.35595629999997,0.0,0.5902026295661926,0,best_average_model
181,33960,-189.435331,crash,-217.34422694999998,0.0,0.4416504502296448,0,best_average_model
182,34064,-186.92211,crash,-212.1647379,0.0,0.5271003842353821,0,best_average_model
183,34157,-196.2572,crash,-209.34911929999998,0.0,0.6774669289588928,0,best_average_model
184,34261,-199.846306,crash,-200.2896595,0.0,0.5873083472251892,0,best_average_model
185,34337,-202.604982,crash,-198.6035818,0.0,1.280579686164856,0,best_average_model
186,34421,-185.219827,crash,-197.7260283,0.0,0.5356679558753967,0,best_average_model
187,34495,-181.767868,crash,-194.9437897,0.0,0.738741934299469,0,best_average_model
188,34569,-172.909948,crash,-192.96387184999998,0.0,0.5231042504310608,0,best_average_model
189,34651,-160.264027,crash,-191.56821974999997,0.0,0.27320393919944763,0,best_episode_model+best_average_model+best_precision_model
190,34723,-164.658084,crash,-188.38498375,0.0,0.5331951379776001,0,best_average_model
191,34805,-170.624009,crash,-187.09935145,0.0,0.46023842692375183,0,best_average_model
192,34859,-149.385313,crash,-183.54452890000002,0.0,0.433777391910553,0,best_episode_model+best_average_model
195,35125,-165.856525,crash,-182.74799305000002,0.0,0.34426525235176086,0,best_average_model
205,36199,-174.958271,crash,-193.34113564999998,0.0,0.2549324035644531,0,best_precision_model
217,37159,-146.959745,crash,-186.21832649999996,0.0,0.5398659110069275,0,best_episode_model
219,37283,46.014929,success,-171.65282064999997,0.05,0.07052388787269592,0,best_episode_model+best_average_model+best_success_model+best_precision_model
220,37334,-144.378864,crash,-169.9618602,0.05,0.41157928109169006,0,best_average_model
221,37390,49.838167,success,-152.68913279999998,0.1,0.07935990393161774,0,best_episode_model+best_average_model+best_success_model
222,37462,-155.215717,crash,-146.58478505,0.1,0.30303704738616943,0,best_average_model
223,37532,-151.551228,crash,-145.50383219999998,0.1,0.33394554257392883,0,best_average_model
224,37596,-143.594764,crash,-143.5905278,0.1,0.2937481105327606,0,best_average_model
225,37655,-136.005343,crash,-141.64288139999996,0.1,0.33330509066581726,0,best_average_model
226,37708,-130.314618,crash,-138.04754035,0.1,0.26056867837905884,0,best_average_model
227,37768,-137.187966,crash,-136.83872794999996,0.1,0.3506525158882141,0,best_average_model
228,37839,-158.694991,crash,-136.2154209,0.1,0.5018796920776367,0,best_average_model
229,37891,-137.741178,crash,-135.39058119999999,0.1,0.3370448350906372,0,best_average_model
230,37942,-140.504642,crash,-132.746323,0.1,0.39390936493873596,0,best_average_model
231,38001,-141.927065,crash,-132.21041739999995,0.1,0.34279224276542664,0,best_average_model
232,38061,-140.573377,crash,-131.00900199999998,0.1,0.27198556065559387,0,best_average_model
233,38114,-141.247051,crash,-127.81512914999999,0.1,0.525933027267456,0,best_average_model
234,38176,-156.399299,crash,-127.19142545,0.1,0.6225492358207703,0,best_average_model
235,38234,-153.190902,crash,-126.41627564999999,0.1,0.6501221060752869,0,best_average_model
237,38352,-137.740305,crash,-126.02484779999997,0.1,0.40008050203323364,0,best_average_model
238,38401,-132.498134,crash,-124.98010869999996,0.1,0.3123703896999359,0,best_average_model
