episode,reward,moving_average_reward,moving_average_window
1,-282.650877,-282.650877,20
2,-368.56778,-325.6093285,20
3,-527.265175,-392.82794399999995,20
4,-341.554626,-380.0096145,20
5,-614.274635,-426.86261859999996,20
6,-665.047848,-466.56015683333334,20
7,185.605248,-373.39367042857145,20
8,-296.240758,-363.749556375,20
9,-727.930046,-404.2140552222222,20
10,128.614228,-350.9312269,20
11,-286.254376,-345.05151318181817,20
12,-183.234529,-331.5667645,20
13,213.452805,-289.6421822307692,20
14,168.703064,-256.9032360714286,20
15,171.738712,-228.3271062,20
16,165.912982,-203.68710068750002,20
17,-562.04994,-224.76726770588238,20
18,131.035703,-205.000436,20
19,-324.876545,-211.30970489473685,20
20,-604.710977,-230.9797685,20
21,191.000263,-207.2972115,20
22,208.449335,-178.44635575000004,20
23,172.665066,-143.44984370000003,20
24,217.275833,-115.50832075000001,20
25,212.026227,-74.19327765000003,20
26,174.55077,-32.21334675000001,20
27,175.75538,-32.705840149999986,20
28,164.312705,-9.678167000000002,20
29,212.164468,37.3265587,20
30,158.964825,38.84408855,20
31,144.81875,60.39774485,20
32,162.861649,77.70255375,20
33,294.061806,81.73300379999999,20
34,125.449933,79.57034725000001,20
35,129.155296,77.44117645000001,20
36,179.727545,78.1319046,20
37,161.400794,114.30444130000001,20
38,-356.289933,89.93815949999998,20
39,-709.667257,70.6986239,20
40,136.279096,107.74812755000002,20
41,93.380257,102.86712725,20
42,-341.299597,75.37968065000001,20
43,-364.980946,48.49738005000001,20
44,-464.661797,14.400498550000004,20
45,180.598021,12.829088250000002,20
46,-374.209991,-14.608949800000005,20
47,170.179668,-14.887735400000008,20
48,-384.039935,-42.30536740000001,20
49,-420.867265,-73.95695405,20
50,-397.813059,-101.79584824999999,20
51,172.789297,-100.39732089999998,20
52,170.019377,-100.03943450000001,20
53,145.589376,-107.46305600000001,20
54,80.069376,-109.73208385000002,20
55,201.244431,-106.1276271,20
56,-640.643995,-147.14620409999998,20
57,-774.746355,-193.95356155,20
58,-319.92568,-192.1353489,20
59,114.244764,-150.93974784999997,20
60,194.267732,-148.04031605,20
61,207.740606,-142.3222986,20
62,196.830822,-115.41577765000004,20
63,188.41419,-87.74602085000001,20
64,163.263251,-56.34976845,20
65,188.386605,-55.96033924999999,20
66,192.272772,-27.636201099999983,20
67,140.514685,-29.11945024999999,20
68,221.787757,1.1719343500000179,20
69,225.359005,33.483247850000005,20
70,-466.996349,30.024083350000012,20
71,15.92148,22.18069250000001,20
72,103.912956,18.87537145,20
73,-356.745768,-6.241385750000006,20
74,119.781222,-4.255793450000002,20
75,183.323514,-5.151839300000006,20
76,-395.559419,7.102389500000006,20
77,173.263487,54.5028816,20
78,-568.761568,42.06108719999999,20
79,185.935783,45.64563814999999,20
80,163.963518,44.13042745,20
81,235.921625,45.53947839999999,20
82,142.453266,42.82060059999999,20
83,336.559858,50.227883999999996,20
84,178.923645,51.0109037,20
85,116.967649,47.439955899999994,20
86,135.19846,44.5862403,20
87,139.084902,44.51475115000001,20
88,78.927216,37.37172410000001,20
89,219.96533,37.102040349999996,20
90,175.924478,69.2480817,20
91,-423.587323,47.27264155,20
92,-533.269001,15.413543700000009,20
93,-615.36188,2.482738100000006,20
94,91.760074,1.0816807000000026,20
95,-425.200963,-29.344543149999993,20
96,131.127859,-3.0101792499999975,20
97,-556.089679,-39.47783754999999,20
98,111.219765,-5.478770899999995,20
99,-412.91945,-35.421532549999995,20
100,-597.644577,-73.5019373,20
101,-525.348082,-111.56542264999999,20
102,133.234154,-112.02637824999996,20
103,78.35179,-124.93678164999999,20
104,146.704861,-126.54772084999998,20
105,175.057486,-123.64322899999998,20
106,-347.838591,-147.79508155000002,20
107,-375.083341,-173.50349369999998,20
108,206.409341,-167.12938745,20
109,-444.08896,-200.33210194999998,20
110,-435.819083,-230.91928,20
111,-484.205881,-233.95020789999998,20
112,108.938657,-201.83982499999996,20
113,-662.374589,-204.19046045,20
