episode,reward,moving_average_reward,moving_average_window
1,-300.846152,-300.846152,17
2,-786.808386,-543.827269,17
3,-680.841248,-589.4985953333334,17
4,-912.478115,-670.24347525,17
5,-633.586272,-662.9120346,17
6,-461.479136,-629.3398848333333,17
7,-679.608389,-636.5210997142857,17
8,-614.540209,-633.7734883749999,17
9,-272.821084,-593.6676656666666,17
10,-280.314976,-562.3323966999999,17
11,-798.729013,-583.8229981818181,17
12,-247.461582,-555.7928801666666,17
13,-605.717513,-559.6332365384616,17
14,-407.398182,-548.7593040714286,17
15,-581.91957,-550.9699884666666,17
16,-442.822731,-544.210784875,17
17,-570.76881,-545.7730216470587,17
18,-263.876991,-543.598365117647,17
19,-355.450095,-518.224348,17
20,-570.52267,-511.73501988235296,17
21,-573.527462,-491.7967461764706,17
22,-794.912372,-501.28651676470594,17
23,-405.481008,-497.9925092352942,17
24,-1045.927642,-519.5407005882353,17
25,-635.407199,-520.7681705882352,17
26,-416.922982,-529.2447528235293,17
27,-414.362562,-537.1299049411764,17
28,-649.837364,-528.3715726470589,17
29,-962.57148,-570.4368607647059,17
30,-724.635726,-577.432049764706,17
31,-1112.773798,-618.9247330588236,17
32,-784.406443,-630.8357255882353,17
33,-3.783798,-605.009906,17
34,-330.444771,-590.8731978235294,17
35,-1042.209017,-636.6574346470588,17
36,-429.874196,-641.0353229411766,17
37,-258.544946,-622.6836921176471,17
38,290.343485,-571.8677540588236,17
39,-672.540683,-564.6694194117647,17
40,-376.667069,-562.9744818235295,17
41,-304.069719,-519.3357804705881,17
42,-534.329649,-513.390042235294,17
43,-397.537961,-512.249746882353,17
44,-427.628183,-513.0300775294118,17
45,-105.903201,-481.03395029411763,17
46,-309.845019,-442.638276117647,17
47,-242.221067,-414.2609432352942,17
48,223.150981,-335.6771327058824,17
49,-259.988551,-304.82902141176476,17
50,-145.807236,-313.1833412941177,17
51,-376.208464,-315.8753232352942,17
52,-355.053049,-275.4543839411765,17
53,-371.04645,-271.9939282941176,17
54,-76.219378,-261.2688948823529,17
55,-460.34525,-305.4270557647058,17
56,-145.941606,-274.4506394705882,17
57,-738.326248,-295.72470882352945,17
58,-309.683662,-296.0549407647059,17
59,-301.860013,-282.3802562941177,17
60,-250.617767,-273.7378919411764,17
61,-69.318238,-252.6608363529411,17
62,-283.30339,-263.09614158823524,17
63,-174.04035,-255.10763164705878,17
64,-460.31509,-267.93669182352943,17
65,-588.70856,-315.6931354117647,17
66,-67.711371,-304.3827130588236,17
67,-423.201614,-320.7000294117647,17
68,-164.438624,-308.24298000000005,17
69,-452.120768,-313.95284582352946,17
70,-179.33927,-302.675952882353,17
71,-804.254858,-345.5015693529412,17
72,-425.50734,-343.45228052941184,17
73,-571.518075,-368.48619047058827,17
74,-220.298378,-338.0139628235294,17
75,-120.875866,-326.90762188235294,17
76,-139.884921,-317.37967529411765,17
77,-162.931433,-312.22165564705887,17
78,-289.704687,-325.18556441176474,17
79,-207.986855,-320.75518000000005,17
80,-362.392615,-331.83472500000005,17
81,-81.919956,-309.5761877058823,17
82,-173.594629,-285.15772117647055,17
83,-373.965201,-303.1726523529411,17
84,-68.117617,-282.28535841176466,17
85,-310.586014,-290.88226370588234,17
86,-280.115072,-280.7642815882353,17
87,-353.440971,-291.00555811764707,17
88,-78.430218,-248.30999105882358,17
