episode,timesteps,window,moving_average_reward,best_moving_average_reward,episodes_since_improvement,stopped
174,28507,50,305.70132132000003,310.43092928,17,0
175,28616,50,305.2078604800001,310.43092928,18,0
176,28808,50,305.49490924,310.43092928,19,0
177,29030,50,305.1990947600001,310.43092928,20,0
178,29171,50,304.95356440000006,310.43092928,21,0
179,29430,50,304.47693770000006,310.43092928,22,0
180,29640,50,304.09821374,310.43092928,23,0
181,29795,50,303.7792239800001,310.43092928,24,0
182,29989,50,303.25730570000013,310.43092928,25,0
183,30189,50,304.0912626600001,310.43092928,26,0
184,30278,50,304.3103814000001,310.43092928,27,0
185,30415,50,304.62053772000013,310.43092928,28,0
186,30498,50,304.5806312200001,310.43092928,29,0
187,30884,50,304.1405653400001,310.43092928,30,0
188,31020,50,304.4613008600001,310.43092928,31,0
189,31185,50,304.11217092000004,310.43092928,32,0
190,31283,50,304.0565624,310.43092928,33,0
191,32083,50,295.95277484,310.43092928,34,0
192,32231,50,295.8052222,310.43092928,35,0
193,32374,50,295.60432996,310.43092928,36,0
194,32637,50,295.08887798,310.43092928,37,0
195,32832,50,294.95942356,310.43092928,38,0
196,32976,50,295.15190566000007,310.43092928,39,0
197,33105,50,295.7563528,310.43092928,40,0
198,33241,50,295.62116702000003,310.43092928,41,0
199,33338,50,295.64855842000003,310.43092928,42,0
200,33420,50,295.64075946,310.43092928,43,0
201,33556,50,295.1089385400001,310.43092928,44,0
202,33701,50,294.73995452000014,310.43092928,45,0
203,33848,50,294.94467424000015,310.43092928,46,0
204,34285,50,293.1823191800001,310.43092928,47,0
205,34421,50,293.30332410000005,310.43092928,48,0
206,34545,50,293.24469126,310.43092928,49,0
207,34637,50,293.51694808,310.43092928,50,0
208,34775,50,294.01639152000007,310.43092928,51,0
209,34920,50,293.77365168,310.43092928,52,0
210,35045,50,294.31996046000006,310.43092928,53,0
211,35205,50,293.7847525600001,310.43092928,54,0
212,36005,50,284.4826666000001,310.43092928,55,0
213,36128,50,284.7641575400001,310.43092928,56,0
214,36343,50,284.51585258000006,310.43092928,57,0
215,36598,50,284.3064628400001,310.43092928,58,0
216,36781,50,284.17836222000005,310.43092928,59,0
217,36889,50,284.5607211800001,310.43092928,60,1
