episode,reward,moving_average_reward,moving_average_window
1,-50.55865,-50.55865,14
2,-207.600484,-129.079567,14
3,-313.633311,-190.59748166666668,14
4,-420.128258,-247.98017575,14
5,210.332972,-156.31754619999998,14
6,-464.870257,-207.74299799999997,14
7,174.534474,-153.13193057142854,14
8,-370.359234,-180.28534349999998,14
9,209.906083,-136.93074055555553,14
10,-759.924297,-199.2300962,14
11,-488.966758,-225.5697927272727,14
12,195.40418,-190.4886283333333,14
13,-660.595543,-226.65069869230769,14
14,-485.775342,-245.15960178571427,14
15,-442.592353,-273.16200914285713,14
16,-391.123416,-286.27079,14
17,177.903135,-251.16104385714286,14
18,215.168596,-205.78269714285713,14
19,-231.848529,-237.36709007142855,14
20,201.473847,-189.77108264285712,14
21,194.03477,-188.3782043571428,14
22,253.387767,-143.8248471428571,14
23,-250.445727,-176.7071192857142,14
24,220.319661,-106.68969371428572,14
25,-203.921382,-86.32930971428574,14
26,-303.550872,-121.96895628571431,14
27,223.982045,-58.78484285714286,14
28,-237.546427,-41.054206071428574,14
29,-155.262933,-20.530676071428577,14
30,205.303304,22.071232499999997,14
31,-368.793532,-16.978529428571438,14
32,230.145907,-15.908721500000002,14
33,-413.585567,-28.88993850000001,14
34,-153.95574,-54.277766142857146,14
35,-383.79425,-95.55126757142857,14
36,-188.704867,-127.12931285714285,14
37,-173.725155,-121.64927200000001,14
38,245.615681,-119.84241342857145,14
39,-316.327853,-127.87144707142859,14
40,-167.495007,-118.153171,14
41,199.475853,-119.9036132857143,14
42,-168.75478,-114.98992421428572,14
43,-336.791983,-127.95628492857145,14
44,-156.908545,-153.82855985714286,14
45,-163.638955,-139.1746615,14
46,-235.70772,-172.44992057142855,14
47,206.117571,-128.18541071428572,14
48,-162.927359,-128.82624064285713,14
49,-267.226785,-120.49999314285715,14
50,-168.402466,-119.04982164285715,14
51,-184.491652,-119.81885714285714,14
52,-235.837425,-154.2083647142857,14
53,-149.607696,-142.29978207142855,14
54,-192.941699,-144.1174029285714,14
55,182.926562,-145.29949514285713,14
56,227.830834,-116.97195128571425,14
57,-311.485901,-115.164374,14
58,196.386839,-89.92898942857141,14
59,215.981043,-62.81327528571429,14
60,239.7324,-28.853266714285716,14
61,171.393001,-31.333593142857143,14
62,297.682924,1.5671413571428607,14
63,199.159243,34.88042907142857,14
64,214.370749,62.22137300000001,14
65,186.591488,88.72731157142857,14
66,237.469718,122.53496464285715,14
67,214.37916,148.53402578571428,14
68,188.272348,175.76360057142855,14
69,204.041395,177.27180292857147,14
70,205.881686,175.70400664285717,14
71,226.817932,214.15428042857144,14
