#{"t_start": 1780120857.9266737, "env_id": "None"}
r,l,t
88.712564,32,1455.132322
86.390396,62,1460.377995
73.392474,46,1465.210102
82.329709,73,1471.504394
87.170881,33,1475.785977
85.303005,59,1480.990249
89.371596,30,1485.194244
72.965801,93,1492.14455
90.470134,33,1496.416995
79.84991,47,1500.936397
91.264128,50,1506.609487
91.001525,40,1511.357595
89.5314,35,1515.194538
85.841399,63,1521.034669
81.917816,13,1524.249712
88.393978,37,1528.278141
91.086032,47,1533.27193
89.23344,33,1536.968509
87.887455,50,1542.108891
78.799912,36,1546.465513
89.057437,30,1550.589248
90.28171,41,1555.170202
89.92871,34,1559.47663
79.45274,25,1563.221418
82.637675,8,1566.279212
90.626504,33,1570.438158
85.526209,62,1576.227245
86.513962,25,1579.962601
89.66995,33,1584.131503
83.424075,40,1588.815784
89.862673,45,1593.62037
85.798213,25,1597.451964
84.359101,19,1600.974797
88.069538,40,1605.110923
82.832537,9,1608.185403
88.22009,32,1612.409013
82.175486,13,1615.629495
82.486217,54,1621.03882
82.670085,9,1623.527118
88.433918,54,1628.705262
75.059793,74,1634.861586
90.035362,43,1639.621079
78.345761,50,1644.617231
87.20906,56,1650.089967
90.497505,36,1654.64182
85.611593,22,1657.961083
86.720192,26,1661.838794
79.090775,26,1665.40625
78.753904,39,1670.050223
89.730819,45,1674.507146
84.553065,19,1678.048507
90.516646,40,1682.813297
80.481363,21,1686.459864
82.31557,14,1689.281191
89.813675,21,1693.197085
82.939327,32,1697.162498
89.09979,50,1702.441966
63.254721,126,1711.613019
22.919236,226,1726.27882
90.447475,45,1731.04313
43.043701,184,1743.344355
84.18895,52,1748.527214
90.987759,37,1753.006398
81.937507,51,1758.265076
80.727099,23,1761.980908
85.839283,21,1765.491152
68.281774,120,1774.261302
87.397774,40,1778.778294
91.592267,37,1783.388187
89.154344,47,1787.850859
88.228276,30,1791.83937
71.278634,54,1797.16775
82.975548,11,1800.423796
73.819351,109,1808.088632
86.569929,45,1813.333896
75.725258,41,1817.67034
86.041494,23,1821.393726
82.942834,21,1824.945501
82.693954,60,1830.635333
90.00852,46,1835.147523
71.541833,73,1841.650311
90.988126,44,1846.443253
89.893905,36,1850.4003
90.886501,40,1855.0172
91.496448,41,1859.532277
90.989041,41,1863.776938
86.294034,22,1867.485418
90.176114,29,1871.495083
89.911015,30,1875.595785
81.10455,18,1878.597877
79.997212,57,1884.125324
89.247353,29,1888.15918
65.330904,84,1895.381751
86.706316,44,1899.798395
84.005567,66,1905.919291
91.635194,41,1910.266627
87.170797,44,1915.469878
87.831457,26,1919.247742
67.988885,69,1925.278369
89.980938,36,1929.842066
91.148927,43,1934.076687
88.857976,26,1937.827752
77.10989,31,1941.90699
86.262969,22,1945.149675
84.720202,60,1951.556795
91.71407,43,1956.119425
88.408948,28,1960.147817
86.204436,22,1964.125483
88.787968,25,1967.732486
80.941926,21,1971.483688
65.001892,115,1980.227699
90.344678,48,1984.934952
81.350696,69,1991.197851
90.367594,29,1994.98687
90.219327,34,1999.299823
89.044541,51,2004.195971
91.974504,46,2009.340089
85.431279,20,2012.949781
86.327283,21,2016.071743
67.999844,51,2021.218425
86.083361,20,2024.734039
81.021113,25,2028.46378
80.48118,32,2032.259176
88.567217,25,2036.017717
75.970388,36,2039.936954
81.331491,21,2043.417346
84.545309,37,2047.99735
88.791605,24,2051.460394
82.859398,8,2054.606095
90.089963,30,2058.755395
86.244839,21,2061.858675
88.815421,30,2066.096861
80.755457,26,2069.633712
88.926421,28,2073.859572
79.282009,47,2078.707842
91.125727,46,2083.591735
85.010314,19,2087.169957
87.827525,47,2092.221313
90.132257,29,2096.487501
90.404297,30,2100.161397
89.537632,25,2104.1819
88.882563,25,2108.044902
74.914117,97,2115.144581
90.741988,33,2119.322998
87.802021,27,2123.358224
87.15043,23,2126.669109
90.407032,29,2130.611704
85.243415,36,2135.025334
91.12688,21,2139.158922
85.141848,19,2142.655377
83.420048,19,2146.103463
90.360714,36,2150.403032
81.124498,69,2155.952671
83.176688,7,2158.78769
90.806838,38,2163.28171
91.024984,41,2167.440841
86.21896,59,2173.115786
85.590202,24,2176.981851
83.095009,67,2183.029235
90.768627,40,2187.240017
87.481375,24,2191.074413
82.177885,17,2194.504303
87.819621,24,2198.121776
73.18379,45,2203.131615
84.283266,59,2208.659268
85.722297,21,2211.708478
84.95121,26,2215.628345
83.298816,23,2219.477042
83.555305,14,2222.265106
85.579771,18,2225.738184
56.427932,116,2233.806251
90.266992,47,2238.728529
84.882802,21,2242.243301
82.910555,9,2244.893961
89.584198,31,2249.112985
83.355472,67,2254.551483
87.391603,33,2258.661262
95.842228,46,2263.954005
82.218235,13,2266.710469
82.977144,11,2269.63102
82.817706,9,2272.587925
84.098909,19,2275.991918
84.604956,19,2279.682829
91.18319,31,2283.417663
66.527653,115,2291.970685
75.900646,40,2296.539871
77.190462,35,2301.144241
90.443401,31,2304.986475
79.896653,30,2309.131974
69.686385,100,2316.916543
83.093375,16,2320.228235
81.306447,20,2323.990306
80.215624,25,2327.317514
85.570812,26,2331.257813
90.9519,34,2335.003318
83.241408,18,2338.42564
84.617338,19,2341.91378
86.337598,22,2345.537147
87.931786,23,2349.268967
86.238575,20,2352.300194
79.416046,79,2358.793844
90.418214,38,2363.183018
90.648655,32,2366.873346
91.808342,37,2371.165426
84.595763,34,2375.515862
87.061439,46,2379.973043
89.443767,30,2383.99765
88.509209,57,2389.711776
76.499628,88,2396.750406
88.502927,49,2401.344725
75.774123,86,2408.347284
86.006628,20,2411.554056
77.525895,72,2417.697374
90.044708,29,2421.335254
84.06143,19,2424.86964
80.583107,22,2428.638902
84.734285,23,2431.95359
85.76028,22,2435.624833
86.180978,21,2438.756819
89.326827,17,2442.429403
85.10707,57,2447.972011
81.760756,70,2453.697049
65.782589,87,2460.855232
91.516651,43,2465.15578
77.580609,71,2471.252295
87.187794,23,2474.435828
89.156968,25,2478.164702
87.363802,24,2482.006033
90.698862,31,2485.796782
89.981247,28,2489.673923
85.954751,57,2495.29529
86.301425,24,2498.957226
90.632175,42,2503.585395
80.193238,66,2508.985017
83.841539,67,2514.920946
91.013461,41,2519.076079
81.132762,68,2525.294626
88.589616,28,2529.303495
91.041721,33,2533.623384
85.070724,20,2537.527418
89.809513,37,2541.570006
83.108917,7,2544.522875
86.855468,25,2548.001386
86.139742,21,2551.987098
82.233585,9,2554.704715
83.82697,44,2560.189783
88.828634,27,2564.325029
83.012498,11,2567.504568
90.131969,37,2572.170155
87.097454,24,2575.689756
90.036814,27,2579.754567
82.761465,13,2583.084259
89.459084,27,2586.731835
80.771923,38,2591.57218
84.533371,73,2597.673621
82.685719,13,2601.218589
88.040929,25,2604.672482
82.388133,16,2608.156753
80.220928,27,2612.273621
86.142966,24,2615.872613
86.195768,19,2619.498853
89.279641,25,2623.383759
90.257794,38,2627.79962
84.8292,45,2632.493544
88.633648,27,2636.288584
81.776153,74,2642.817091
85.365843,24,2646.053659
89.217007,27,2649.842092
91.129247,35,2654.145181
86.363287,20,2657.661477
80.835038,15,2661.172379
84.375332,19,2664.659345
90.259912,32,2668.880969
82.453479,9,2671.808898
88.160841,23,2675.481518
83.641657,18,2678.649755
88.890415,51,2683.81896
76.245248,41,2688.445371
83.379749,18,2692.063926
81.952114,21,2695.759997
90.725673,33,2700.288714
83.750271,73,2706.725102
82.556867,13,2710.090576
82.143197,16,2713.08338
87.321333,22,2716.786408
87.999242,24,2720.877401
84.059534,17,2724.019501
86.019083,21,2727.547183
81.104307,29,2731.805192
90.429193,31,2735.571104
82.49567,8,2738.582804
91.667147,42,2742.839701
82.856872,69,2749.062015
89.24872,28,2752.612952
85.72584,19,2756.071779
84.977034,22,2759.614709
83.764205,28,2763.781243
90.013485,32,2767.772858
88.962821,45,2772.97645
75.131071,96,2780.08587
85.34617,21,2783.621181
88.647528,25,2787.47258
91.060178,34,2791.888054
82.349371,10,2795.026571
83.391507,43,2799.409962
90.638781,32,2803.750332
79.602919,34,2808.061191
84.271634,59,2813.69002
84.517649,20,2816.911463
91.044513,37,2821.343577
90.300898,32,2825.566462
80.39448,21,2829.209062
81.099725,21,2832.828396
88.937753,29,2837.415531
82.87199,9,2840.595957
82.315678,20,2843.808344
91.615404,42,2848.63326
81.574249,16,2852.731567
82.26573,15,2856.129837
90.591489,30,2859.895159
88.019233,25,2863.794631
79.968792,23,2867.019935
86.796372,21,2870.57935
90.775064,35,2875.066064
82.967909,8,2877.961122
83.271027,12,2881.083524
43.256124,196,2894.1919
82.959753,8,2896.72878
81.779442,61,2902.888494
89.659218,27,2906.841251
90.422173,41,2911.506832
82.277106,29,2915.01688
87.868491,26,2918.916113
88.099631,40,2923.625229
83.230936,14,2926.394293
91.085356,45,2931.251814
88.933771,31,2935.402771
83.070464,11,2938.543169
77.189869,25,2941.977236
90.607434,29,2946.131852
90.314456,31,2950.26242
70.929336,106,2958.506701
89.185056,19,2962.049887
72.050363,93,2969.399513
84.495022,67,2975.096173
83.125617,12,2978.288953
62.920326,115,2986.394827
87.447238,44,2991.301459
84.377017,22,2995.205384
83.960743,16,2998.545465
89.932981,32,3002.312808
84.118889,62,3008.029193
87.671337,22,3011.809885
81.260451,57,3017.053359
90.800218,36,3021.591492
88.86458,25,3025.078264
87.586725,23,3028.889053
86.095509,58,3034.095988
86.050213,20,3037.675541
82.939605,10,3040.774292
85.096703,18,3044.161085
86.783252,61,3049.906996
87.987878,24,3053.399078
88.232306,24,3057.254296
82.121217,10,3060.30761
87.185218,22,3064.108903
90.695964,39,3068.140594
83.561955,12,3071.276301
82.505748,19,3074.758093
83.200699,21,3078.324077
84.985218,60,3084.385278
91.126882,37,3088.455908
80.922589,81,3095.174644
85.767091,18,3098.677968
81.917716,18,3101.766802
82.887543,15,3105.167862
91.410337,37,3109.513376
89.56656,48,3114.573124
89.114712,25,3118.214193
84.197664,20,3121.777726
85.451972,17,3125.177998
77.471551,53,3130.502079
89.612041,51,3135.286956
84.991344,60,3140.820387
84.965851,61,3146.414767
74.633085,66,3152.355685
86.883747,23,3156.600098
90.391173,30,3160.323867
83.180397,15,3163.731912
87.211606,23,3167.204225
78.007026,75,3173.791207
87.768886,31,3178.707071
90.276971,28,3182.258182
88.450026,25,3186.027474
89.328973,27,3189.475911
78.77561,85,3196.340706
83.227222,14,3199.098486
90.522822,38,3203.606395
94.852623,32,3208.235653
80.81234,18,3211.239668
85.624543,20,3215.197781
91.294288,32,3218.951723
82.81293,10,3222.036971
84.818702,18,3225.420393
90.260789,28,3229.445647
91.89002,41,3233.778882
91.406617,45,3238.639804
88.730896,25,3242.201491
90.05946,51,3247.498596
79.952228,86,3254.571049
90.603813,30,3258.340391
89.7553,32,3262.689516
83.048088,17,3265.785611
92.558229,42,3270.809663
91.233627,37,3274.767776
80.58637,66,3280.931941
85.759829,20,3284.001295
89.959313,28,3288.272006
82.19972,12,3290.916519
85.67868,61,3296.483874
82.567833,10,3299.799694
89.634908,37,3304.213193
84.517685,15,3307.127537
91.399188,42,3311.747944
68.777922,115,3319.855263
90.843837,33,3324.249237
77.138936,110,3332.749265
89.634335,39,3337.995145
88.875748,27,3342.250056
81.395816,65,3347.908036
86.731738,23,3351.649364
85.409715,17,3355.282353
89.675593,46,3360.399842
83.348933,21,3363.6008
-170.157724,400,3387.360214
83.619092,16,3390.30141
90.071776,27,3394.188785
87.10107,23,3397.369105
82.877799,15,3400.639548
88.7519,27,3404.067936
83.176096,11,3407.118859
83.06859,10,3409.757814
90.7032,41,3414.412646
80.881468,23,3418.103812
84.652754,36,3422.438529
84.501597,21,3426.103186
86.940193,48,3430.728024
88.468733,15,3434.49185
90.435787,45,3439.318126
83.698146,60,3444.929033
89.042901,24,3448.844811
82.558732,8,3451.85229
90.661844,31,3456.090982
84.269131,22,3459.899067
90.761133,29,3463.584303
81.780559,16,3466.92224
89.775513,34,3471.155851
86.437449,58,3476.71483
80.253166,76,3482.894313
85.128842,23,3486.587741
86.1843,21,3490.323562
89.580954,51,3495.678158
90.208403,25,3499.348637
88.548066,28,3503.226947
86.723509,22,3506.950837
71.110027,84,3513.908539
90.168011,31,3518.005164
84.546665,20,3521.778809
84.986373,21,3524.924566
82.478492,20,3528.619976
78.268369,88,3535.918903
85.057221,17,3539.083054
90.210879,28,3543.375186
90.493433,28,3547.394816
89.300129,25,3551.435615
87.09514,28,3555.55591
84.011369,14,3558.440577
82.333008,11,3561.503754
80.12015,77,3568.31896
91.686576,44,3573.144305
85.930009,19,3576.728665
90.731063,46,3581.539471
91.112886,36,3585.841114
86.655847,23,3589.409056
78.817334,87,3596.427705
82.384569,9,3599.467295
89.872975,30,3603.228444
82.836327,9,3606.123817
90.008162,48,3610.812905
82.800875,17,3614.350294
36.679256,184,3627.222353
91.111411,47,3632.090616
88.245282,42,3636.931741
84.161562,21,3640.870563
84.092119,46,3645.475656
83.025871,8,3648.597311
91.179147,37,3652.868107
88.922397,26,3656.912382
79.203643,18,3661.069007
91.054917,29,3664.648191
84.501574,21,3668.588957
90.964111,45,3673.035614
85.317108,18,3676.478018
84.914015,15,3679.775793
68.36667,65,3685.464123
83.081104,10,3688.420507
91.038345,31,3692.586907
76.307661,54,3698.116163
90.922547,48,3702.690306
86.684799,23,3706.459598
88.67227,26,3709.813419
81.928343,15,3713.183328
84.369091,17,3716.440308
91.015196,32,3720.516454
85.027252,67,3726.550613
89.149345,24,3730.288111
92.389551,42,3734.56632
90.064779,31,3738.705576
88.533618,24,3741.966706
90.720445,35,3746.23473
92.881301,61,3751.81055
69.642553,64,3757.612765
83.171332,8,3760.503455
90.354135,28,3764.543195
84.475752,63,3769.834608
88.326788,23,3773.491412
89.132599,24,3776.754399
86.48654,57,3782.258556
89.931463,27,3786.408395
87.240526,47,3790.91888
83.267745,18,3794.378743
88.887039,27,3798.213369
90.284491,30,3802.185753
91.364147,36,3806.583583
83.094646,12,3810.074556
74.947405,87,3817.113096
89.335413,27,3820.735406
82.955933,15,3824.144652
83.446253,13,3827.486877
87.660435,37,3831.525589
85.923613,19,3835.011074
89.150389,34,3839.325021
90.09327,42,3843.929067
90.307225,37,3848.439737
87.807118,23,3851.718001
91.062548,36,3856.038308
86.694609,21,3859.920687
91.53704,44,3864.293997
85.691283,61,3869.885756
76.626152,39,3874.235485
89.696507,28,3878.281296
87.354775,47,3882.948153
84.078343,22,3886.73957
90.802666,44,3891.039153
83.389663,7,3894.022565
86.310392,18,3897.001104
84.381578,14,3900.326602
84.297044,68,3905.837557
86.316409,19,3909.41111
82.749651,10,3912.342977
89.69721,26,3916.263275
82.595347,14,3919.441318
77.989851,30,3923.514985
82.04286,14,3926.740938
89.218969,41,3931.463216
83.19401,12,3934.177497
83.094682,11,3937.188679
91.690155,34,3941.414057
79.477905,23,3944.677053
94.226293,29,3948.998675
89.115687,26,3952.747766
91.26473,38,3957.182203
89.295896,26,3961.003358
86.693655,59,3966.587063
82.584627,40,3971.150272
90.797894,38,3975.252407
84.786409,21,3978.883951
84.55479,15,3981.697131
83.256502,6,3984.451876
90.321384,49,3989.516196
84.452274,14,3992.840905
86.457786,20,3996.320407
87.933302,23,3999.942568
90.874704,46,4004.845099
86.394932,21,4007.938707
90.364944,29,4011.821661
67.243983,92,4019.467448
90.1496,29,4023.143583
88.980119,24,4026.902992
88.436593,23,4030.549354
90.164127,27,4034.429235
83.267929,44,4038.732122
67.414522,70,4044.932856
90.963055,29,4048.880761
89.158188,26,4052.899063
83.872001,15,4055.825876
87.133263,37,4060.195923
90.202372,29,4064.324536
90.228436,31,4067.967106
92.204587,36,4072.428561
93.832927,39,4076.781805
89.994545,36,4081.226046
91.105688,43,4086.058123
83.03931,10,4088.630659
81.809299,22,4092.416848
82.53433,9,4094.999257
79.546749,28,4098.896864
84.896109,19,4102.108731
88.67942,25,4105.772281
89.9388,32,4109.982414
89.027878,26,4113.717344
88.825751,24,4117.516853
88.918134,54,4122.860147
83.611545,12,4125.987262
90.577763,45,4130.276186
79.683779,63,4136.13286
84.914336,16,4139.092615
86.220388,19,4142.602942
90.682727,60,4148.099571
85.235657,26,4152.014691
86.360062,20,4155.074852
82.797651,10,4158.013074
91.447458,32,4162.218042
86.693293,21,4165.666859
91.42676,43,4170.254677
82.729419,8,4173.125276
89.446197,26,4176.923243
89.633695,27,4180.828576
80.564752,17,4183.703953
83.030408,52,4189.055155
90.483738,26,4193.286847
90.752855,36,4198.137604
87.381927,21,4201.996039
83.177132,10,4205.4207
89.628464,30,4209.217645
91.271346,40,4213.744823
88.672884,45,4218.508229
91.382394,38,4222.97632
91.396874,40,4227.078453
89.818491,28,4231.124352
81.550399,21,4234.190329
91.382582,48,4239.261496
82.099867,10,4241.909871
82.412265,13,4245.119102
90.813006,32,4249.136617
83.083198,21,4252.625858
81.986096,22,4256.311193
82.248272,15,4259.60902
91.342027,33,4263.900278
80.241919,27,4267.340528
89.751441,29,4271.260566
90.552633,29,4275.302785
82.625733,9,4278.326726
83.510054,44,4282.966061
94.443317,43,4287.859727
90.794803,47,4292.909743
85.691359,18,4295.983345
90.813635,31,4300.13525
88.373295,24,4303.807096
84.033459,16,4307.02784
91.294461,48,4311.930895
90.786876,37,4316.466416
90.671253,48,4321.040361
79.841313,58,4326.581409
86.268572,19,4330.013023
89.80591,28,4333.924651
83.549397,22,4337.485407
75.205718,49,4342.530313
90.692834,48,4347.876869
89.511111,54,4352.666076
86.152017,22,4356.367445
89.725859,28,4359.826248
90.880081,48,4364.795721
90.241973,34,4368.615069
90.989387,35,4372.955889
91.992705,39,4377.033603
90.799088,28,4380.89156
91.892166,41,4385.410506
90.412802,33,4389.660331
81.036699,24,4393.276227
20.744305,256,4409.943663
83.851797,14,4413.412387
83.236495,21,4417.236727
85.466131,23,4421.308008
83.078835,11,4424.21122
91.171836,33,4428.801572
82.61741,9,4432.032655
87.632842,24,4435.544538
91.470748,39,4440.466906
86.498026,19,4443.800327
91.842018,41,4448.658657
88.555263,25,4452.683722
91.909943,42,4457.382005
85.116255,19,4461.359822
89.211358,25,4464.937709
85.577865,21,4468.730225
94.847286,53,4474.734718
86.273087,21,4478.664695
85.541695,22,4482.098678
85.326291,19,4485.992792
83.216796,13,4489.089829
93.982433,49,4494.62148
80.744467,23,4498.623544
80.200882,52,4504.149925
83.14081,22,4507.964355
87.505805,23,4512.068794
85.611033,18,4515.229084
87.529713,53,4520.855878
79.593411,35,4525.65603
88.186306,23,4529.020382
90.022884,30,4533.351497
65.976301,116,4542.575951
90.714676,44,4547.155522
86.475133,21,4550.932162
89.128323,26,4554.97264
89.084879,46,4560.114593
89.372111,24,4564.119227
68.97072,101,4572.081605
85.7138,22,4576.648413
88.395457,23,4580.076259
90.040066,28,4584.180262
82.80043,10,4587.53385
91.406007,42,4592.531906
88.212138,49,4597.881485
71.339625,56,4603.561476
88.986307,53,4609.270828
90.744591,28,4613.732756
79.459105,26,4617.912838
84.541679,17,4621.469975
71.802059,94,4629.266117
85.633654,21,4632.53058
83.354351,35,4637.228389
82.839518,11,4640.332034
57.267761,141,4650.337939
74.793252,50,4655.416696
84.679378,14,4659.229164
83.23329,45,4664.32729
86.033034,21,4668.282713
61.61009,133,4677.71387
84.256702,60,4683.662694
91.438245,44,4688.747975
88.684814,23,4692.693943
84.170788,16,4695.962717
89.393996,51,4701.49827
80.290616,1,4704.270069
94.301859,35,4708.91861
89.035599,26,4713.13588
62.833384,121,4722.689273
79.580651,59,4728.65093
91.098103,28,4733.179737
78.583566,17,4737.294812
71.858813,56,4743.084751
88.930377,24,4747.022416
82.138909,9,4750.426176
65.395727,80,4757.339892
42.516536,184,4769.746965
86.511471,52,4775.21782
91.115289,37,4780.094867
85.413677,21,4784.016802
92.187959,39,4788.857127
87.281875,22,4792.871629
72.356768,56,4798.777464
90.911471,33,4803.166267
90.368452,29,4807.522556
81.699192,20,4811.023649
90.897316,35,4815.6898
83.693247,18,4819.999347
83.852289,22,4823.623961
90.911886,29,4828.090942
87.112264,21,4832.010786
89.707675,51,4837.041075
95.510752,39,4842.336386
90.924252,49,4847.290881
88.356592,25,4851.294668
91.792035,40,4855.842703
85.138165,59,4862.039678
89.18534,49,4866.925097
89.436526,54,4872.534677
91.01953,32,4877.04371
35.129584,199,4890.592942
90.658636,46,4895.843524
88.582908,25,4899.47579
92.214847,40,4904.395836
85.348257,18,4908.111288
82.116842,35,4912.482856
89.048791,24,4917.157681
82.488543,10,4919.921732
90.817163,44,4925.217681
82.01646,17,4929.124851
89.859716,54,4934.348976
91.346708,39,4939.008605
91.363998,39,4943.839866
91.891504,32,4947.811628
85.373953,18,4951.267413
89.862273,29,4955.201619
77.838263,47,4960.038571
67.167731,101,4967.797198
91.487695,50,4972.823222
89.464872,31,4976.929398
77.034918,37,4981.249706
84.33728,20,4984.849816
91.198212,40,4989.299067
90.459878,50,4994.320716
89.120681,55,4999.651232
91.091973,39,5004.473768
85.5598,26,5009.086889
88.654485,25,5012.582882
89.143512,16,5016.16973
82.948231,29,5020.211121
88.877316,25,5023.693959
-27.322431,392,5046.397985
86.499254,48,5051.441076
86.361252,17,5054.770667
90.277065,29,5058.657544
88.481452,55,5064.057707
91.463386,38,5068.444732
86.358219,34,5072.663605
89.406922,26,5076.557381
83.133754,41,5080.732216
88.938704,55,5086.09516
64.567624,84,5092.869873
65.299047,75,5099.260241
90.405445,31,5103.02011
58.312271,134,5112.707682
91.217133,47,5117.180868
80.219813,19,5120.870919
90.218351,32,5125.15494
88.876449,26,5128.608845
82.331109,23,5132.309774
83.903341,15,5135.12519
85.700166,20,5138.68252
85.82334,22,5142.236392
76.757989,90,5148.963885
83.201478,14,5152.151732
78.734081,50,5156.817162
84.995835,20,5160.300326
79.695567,32,5164.382489
10.027657,274,5181.178012
