episode,reward,moving_average_reward,moving_average_window
1,-265.699622,-265.699622,17
2,65.628323,-100.03564949999999,17
3,-89.936098,-96.66913233333332,17
4,-381.94199,-167.98734674999997,17
5,-443.399515,-223.06978039999998,17
6,74.964038,-173.3974773333333,17
7,-278.857599,-188.46320899999998,17
8,-431.179548,-218.80275137499999,17
9,72.998166,-186.3804272222222,17
10,-424.753616,-210.21774609999997,17
11,68.583341,-184.8721927272727,17
12,73.430463,-163.34697141666666,17
13,73.254324,-145.14687176923076,17
14,72.800224,-129.57922207142855,17
15,75.287218,-115.92145939999999,17
16,-664.463213,-150.20531899999997,17
17,65.966936,-137.48930399999998,17
18,-306.561937,-139.8929695882353,17
19,76.002003,-139.28275311764708,17
20,-375.58804,-156.0858085294118,17
21,54.664979,-130.40304564705883,17
22,-298.406665,-121.87405447058823,17
23,71.163046,-122.0976422352941,17
24,71.111486,-101.51122547058823,17
25,71.77357,-71.92574794117645,17
26,72.322278,-71.96550605882352,17
27,30.999833,-45.156479647058816,17
28,-489.076235,-77.95998411764705,17
29,60.058009,-78.74659905882352,17
30,72.183231,-78.80960452941174,17
31,72.611078,-78.82073076470587,17
32,77.738488,-78.67653841176468,17
33,66.18687,-35.69712176470588,17
34,68.533731,-35.54613382352941,17
35,74.128146,-13.152599529411756,17
36,69.923268,-13.510172176470583,17
37,74.248183,12.950782117647062,17
38,-486.149948,-18.86186064705882,17
39,76.359552,3.183210941176475,17
40,70.877558,3.1664175294117647,17
41,-521.214741,-31.676301705882352,17
42,74.816034,-31.497333235294118,17
43,76.261099,-31.26563788235293,17
44,74.004664,-28.735941941176463,17
45,70.734968,4.194128823529419,17
46,60.98121,4.248434764705885,17
47,74.038701,4.357580058823529,17
48,76.002167,4.557055882352939,17
49,74.410455,4.361289235294115,17
50,70.637507,4.623091411764703,17
51,72.20881,4.8392725294117565,17
52,70.872285,4.647751294117643,17
53,68.773368,4.580110117647058,17
54,71.734565,4.432250235294121,17
55,75.338829,37.461001823529415,17
56,71.815922,37.19372947058824,17
57,76.457235,37.52194576470588,17
58,75.109222,72.59982594117648,17
59,-510.108215,38.19251717647059,17
60,51.696559,36.747544235294114,17
61,76.380065,36.887273705882365,17
62,73.899317,37.07341188235295,17
63,75.780893,37.94398147058824,17
64,65.461369,37.43943252941177,17
65,-571.645174,-0.6574698823529375,17
66,72.647663,-0.7611635294117588,17
67,74.731744,-0.5203260588235248,17
68,78.542543,-0.147753529411762,17
69,72.58379,-0.047076764705881194,17
70,73.216459,0.2142815294117656,17
71,73.050807,0.2917075294117674,17
72,72.018405,0.09638847058823534,17
73,-500.578232,-33.57385588235294,17
74,-567.123883,-71.43156870588234,17
75,59.251759,-72.36436064705882,17
76,74.193369,-37.99367923529412,17
77,73.004779,-36.740254529411764,17
78,72.866809,-36.94691664705883,17
79,75.185124,-36.87128094117648,17
80,51.155812,-38.31981511764707,17
81,74.254114,-37.80259482352943,17
82,69.162671,-0.10801570588234748,17
83,63.679413,-0.6355598235294037,17
84,73.872912,-0.6860793529411855,17
85,70.46014,-1.1615148235294215,17
86,73.944732,-1.081459411764711,17
87,65.311704,-1.5464450000000038,17
88,75.453536,-1.405108000000011,17
