episode,reward,moving_average_reward,moving_average_window
1,-156.874861,-156.874861,20
2,-182.245015,-169.559938,20
3,70.849059,-89.42360566666666,20
4,74.591726,-48.41977274999999,20
5,-165.955428,-71.92690379999999,20
6,-150.059096,-84.94893583333332,20
7,-194.814586,-100.64402871428571,20
8,77.500502,-78.375962375,20
9,-150.815119,-86.42475755555556,20
10,-179.536821,-95.7359639,20
11,-156.812873,-101.2884101818182,20
12,-159.532926,-106.14211983333335,20
13,-156.279094,-109.99881015384616,20
14,-168.226902,-114.15795957142859,20
15,73.676333,-101.63567340000003,20
16,78.597449,-90.37110325000002,20
17,-163.334404,-94.66306211764707,20
18,-168.014898,-98.73816411111112,20
19,-182.496192,-103.14648136842106,20
20,-183.73707,-107.17601080000001,20
21,76.955144,-95.48451055,20
22,-171.88969,-94.96674429999999,20
23,-164.412725,-106.72983349999997,20
24,75.617082,-106.67856569999996,20
25,72.955587,-94.73301495,20
26,68.742938,-83.79291324999998,20
27,-161.343634,-82.11936564999999,20
28,74.847601,-82.2520107,20
29,-163.009826,-82.86174605,20
30,58.54163,-70.95782349999999,20
31,74.369665,-59.398696599999994,20
32,76.155078,-47.614296400000015,20
33,-160.490032,-47.82484330000001,20
34,-180.176219,-48.42230915000001,20
35,72.896022,-48.461324700000006,20
36,-166.833148,-60.73285455000001,20
37,43.484082,-50.391930250000016,20
38,71.589186,-38.41172605000001,20
39,-171.856426,-37.879737750000004,20
40,35.777459,-26.904011299999997,20
41,60.702838,-27.7166266,20
42,71.044239,-15.56993015,20
43,69.286661,-3.884960850000001,20
44,79.293487,-3.7011406000000036,20
45,75.910637,-3.5533881000000003,20
46,-154.259361,-14.703503050000005,20
47,65.63773,-3.3544348500000027,20
48,-162.433132,-15.218471500000003,20
49,22.937598,-5.921100300000002,20
50,-172.199844,-17.458174000000003,20
51,-149.183261,-28.6358203,20
52,70.945136,-28.896317399999997,20
53,58.473909,-17.94812035,20
54,40.320346,-6.923292100000002,20
55,-152.059137,-18.17105005,20
56,77.884071,-5.935189100000002,20
57,-149.907733,-15.60477985,20
58,-28.633376,-20.61590795,20
59,-0.014857,-12.0238295,20
60,78.309156,-9.897244650000001,20
61,65.565807,-9.654096200000001,20
62,68.005039,-9.806056199999997,20
63,-144.346844,-20.487731450000002,20
64,68.051227,-21.04984445,20
65,6.344496,-24.528151499999996,20
66,68.201302,-13.40511835,20
67,59.537566,-13.710126549999995,20
68,-161.559072,-13.666423550000001,20
69,56.938493,-11.966378800000001,20
70,53.061046,-0.7033342999999977,20
71,-147.204699,-0.6044061999999982,20
72,-3.316169,-4.317471450000001,20
73,62.030429,-4.139645449999999,20
74,5.233172,-5.894004150000001,20
75,37.364475,3.5771764499999987,20
76,35.448986,1.4554221999999986,20
77,-33.087337,7.296441999999999,20
78,58.181129,11.637167249999997,20
79,70.566046,15.166212399999997,20
80,45.521425,13.52682585,20
81,29.232645,11.71016775,20
82,1.927482,8.406289899999999,20
83,58.998741,18.57356915,20
84,56.39501,17.990758300000003,20
85,66.996964,21.023381699999998,20
86,28.019486,19.0142909,20
87,47.763397,18.42558245,20
88,11.300277,27.068549900000004,20
89,44.263246,26.43478755,20
90,46.356006,26.099535549999995,20
91,42.182346,35.568887800000006,20
92,59.493857,38.7093891,20
93,55.028922,38.35931375,20
94,57.819362,40.98862325,20
95,59.676319,42.10421545,20
96,72.995213,43.9815268,20
97,51.26197,48.19899215,20
98,49.356826,47.757777,20
99,75.811508,48.0200501,20
100,51.907062,48.339331949999995,20
101,43.566742,49.0560368,20
102,48.614538,51.39038959999999,20
103,42.933237,50.587114400000004,20
104,-9.205266,47.3071006,20
105,41.627638,46.0386343,20
106,58.868384,47.5810792,20
107,34.400921,46.9129554,20
108,73.487855,50.0223343,20
109,47.454188,50.181881399999995,20
110,72.12953,51.47055759999999,20
111,56.081175,52.16549905000001,20
112,64.82974,52.432293200000004,20
113,59.748876,52.66829090000001,20
114,52.459297,52.40028765000001,20
115,50.417271,51.937335250000004,20
116,-3.227536,48.12619780000001,20
117,77.25034,49.425616300000016,20
118,55.439765,49.729763250000005,20
119,52.953744,48.58687505,20
120,54.768683,48.7299561,20
121,58.262371,49.46473755000001,20
122,53.608121,49.7144167,20
123,70.960863,51.115798000000005,20
124,58.902203,54.52117145000001,20
125,52.855807,55.082579900000006,20
126,54.480233,54.86317235,20
127,42.038076,55.24503010000001,20
128,71.900452,55.165659950000006,20
129,29.75521,54.280711050000015,20
130,51.107934,53.22963125000001,20
131,35.967803,52.22396265,20
132,36.198334,50.792392350000014,20
133,21.987926,48.90434485000001,20
134,36.18939,48.090849500000004,20
135,67.234396,48.931705750000006,20
136,45.498271,51.367996100000006,20
137,39.087998,49.45987900000001,20
138,31.633609,48.2695712,20
139,29.553859,47.09957695000001,20
140,72.703801,47.99633285,20
141,52.299663,47.69819745,20
142,42.42388,47.1389854,20
143,59.383163,46.560100399999996,20
144,61.626751,46.69632779999999,20
145,61.796846,47.143379749999994,20
146,-25.571686,43.140783799999994,20
147,64.108462,44.244303099999996,20
148,67.2387,44.011215500000006,20
149,65.11393,45.7791515,20
150,61.198003,46.28365495,20
151,74.952759,48.23290275,20
152,63.720103,49.6089912,20
153,70.650795,52.042134649999994,20
